index,Series_Name,Series_Code,Country_Name,Country_Code,1990_[YR1990],2000_[YR2000],2013_[YR2013],2014_[YR2014],2015_[YR2015],2016_[YR2016],2017_[YR2017],2018_[YR2018],2019_[YR2019],2020_[YR2020],2021_[YR2021],2022_[YR2022],2012_[YR2012],2011_[YR2011],2010_[YR2010],2009_[YR2009],2008_[YR2008],2007_[YR2007],2006_[YR2006],2005_[YR2005],2004_[YR2004],2003_[YR2003],2002_[YR2002],2001_[YR2001],1999_[YR1999],1998_[YR1998],1997_[YR1997],1996_[YR1996],1995_[YR1995],1994_[YR1994],1993_[YR1993],1992_[YR1992],1991_[YR1991],1989_[YR1989],1988_[YR1988],1987_[YR1987],1986_[YR1986],1985_[YR1985],1984_[YR1984],1983_[YR1983],1982_[YR1982],1981_[YR1981],1980_[YR1980],1979_[YR1979],1978_[YR1978],1977_[YR1977],1976_[YR1976],1975_[YR1975],1974_[YR1974],1973_[YR1973],1972_[YR1972],1971_[YR1971],1970_[YR1970],1969_[YR1969],1968_[YR1968],1967_[YR1967],1966_[YR1966],1965_[YR1965],1964_[YR1964],1963_[YR1963],1962_[YR1962],1961_[YR1961],1960_[YR1960]
124,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Marshall Islands,MHL,3024.4551944752116,2786.341841251108,3529.437996572675,3554.4913623832285,3703.6490588949605,3862.829770944981,4091.2433509229245,4373.876361738678,4984.647200858523,5041.0568262962715,5262.475624256837,123456789.123,3348.681110281019,3343.350134979518,3325.715141530628,3144.2613774186934,3020.2876467964925,3256.9173544542737,3140.187795159387,3126.4018992583333,3066.4058050886388,3023.0121299983493,3072.4933940105707,2966.2010916508934,2769.0325816398567,2839.570009781056,2907.103021505788,3156.83573285731,3577.472289061577,3363.123996789729,3234.572164105919,3110.3405185879433,2962.3913459290607,3014.961881168313,3158.1714308604414,3038.8153261953394,2887.9882836133957,2412.0208881474277,2677.8347615994894,2682.9371359277297,2417.1989949376634,2399.5068399108964,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
125,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mauritania,MRT,1398.9396371233377,1265.1591388057625,1499.4302998969645,1522.7575708581132,1562.725248116455,1541.1613112207265,1595.231654600494,1628.03720022383,1670.02712488425,1612.1527026662293,1609.9300625216285,123456789.123,1481.976496613632,1463.5934347814311,1448.0218502199207,1452.177275479944,1490.816150985063,1533.6322549192687,1601.1412056687498,1384.0128884681126,1303.2703672716104,1271.673825413193,1215.2500345402577,1224.6795222062267,1354.1286683891835,1342.0558244038455,1340.5917688653162,1429.0030095981128,1377.9251909822929,1290.0226671968355,1377.2285687633134,1355.058251348637,1382.4164947125737,1461.3078784208774,1430.674888327026,1448.0812579523076,1463.030075519807,1424.9649687911897,1424.8087978839235,1516.43594795323,1505.7423133463585,1588.168106534804,1581.043530087194,1574.6078203762966,1546.7319134354616,1600.1092830445805,1679.030811566035,1593.354365696263,1730.1824073475818,1589.060832259218,1715.715097145228,1780.7185537198761,1801.7251040895087,1658.1876593136637,1688.030558492227,1578.7660133926602,1570.8166018950776,1614.3871429852406,1431.2473394580272,1153.512506006709,1210.5356308557089,1235.6607491855202,123456789.123
126,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mauritius,MUS,3810.4808330880883,5671.029551188862,8861.140772076533,9183.610911751675,9509.934655453531,9870.467237195544,10249.916396108445,10654.790472539793,10959.336140921881,9359.343737570822,9703.52422200224,123456789.123,8591.96715947096,8324.783283379642,8011.455172197023,7693.764343538743,7466.694657716888,7110.694938516235,6756.229559695167,6472.873886577234,6397.593461665315,6170.648766285818,5867.7736289954755,5814.748345555162,5292.869087610826,5224.184196827921,4977.190168636376,4768.683435557672,4562.746928811801,4412.93756734862,4297.409091696612,4138.346449901324,3936.766508642161,3580.405950409652,3453.7203508672624,3256.422836429349,3012.9893721938524,2766.590287099528,2607.927221135526,2517.080199005458,2530.623339019349,2428.26469050182,2327.601068220268,2631.988576618036,2587.2170019930663,2524.539547044516,2408.272223451217,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
127,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mexico,MEX,7663.61946721165,8954.804373338258,9404.596279635683,9553.266080887963,9753.380048238614,9897.150061587168,9997.686913757003,10120.363543302841,10013.703192483548,9147.053504783977,9525.409684206623,123456789.123,9401.977908731405,9199.146031609083,9001.686162111408,8677.758292675911,9276.054836738967,9288.162478322596,9200.402581226628,8925.236668997548,8849.510635762761,8641.721582876435,8646.162683031234,8782.12739580822,8669.349364872944,8576.586318748461,8294.094573142957,7897.918606479361,7529.8482730664355,8185.967296824252,7950.516268184767,7951.014830694589,7830.3263145387955,7421.501600206133,7250.06848610132,7281.754906740768,7283.278228462809,7650.382695101919,7627.4229942536285,7520.06217607866,7948.6943932489185,8154.539415981961,7683.573556521213,7218.794379829584,6770.338099428733,6399.550132920107,6375.000719840301,6288.451538981533,6129.170729807984,5974.651509916294,5713.501278538062,5446.503558663248,5416.886798025409,5250.593063959889,5243.218392189659,4950.512740960639,4832.992562724266,4709.040764961619,4546.225035025468,4199.909463772289,4015.402070973459,3963.924712228567,3897.0838469082123
"128,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,""Micronesia, Fed. Sts."",FSM,2466.0763453531727,2783.116176885581,2851.0354341361467,2774.694714084789,2891.322102647494,2905.0614518995135,2969.3393340331368,2962.2385812562834,2984.930123902332,2913.2183733829534,2794.7864159603864,123456789.123,2970.2651883513795,3036.4484938271476,2950.798726369784,2878.111386162508,2825.0958544495156,2872.934132456719,2906.269003463694,2891.873287615655,2821.341878649559,2901.4499198521535,2851.772050570086,2837.372548190233,2658.832599637602,2625.915211195732,2559.4094420334313,2733.100627965973,2834.6301232021337,2684.943590433424,2771.0127259641276,2640.5382056453577,2601.123566516263,2421.5258599890226,2383.5972079816866,2377.9761711549004,2413.4178381599163,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123"
129,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Moldova,MDA,123456789.123,1337.860084937703,2588.3306412005477,2719.3950567269426,2731.0655840585564,2884.832064018019,3072.766421712496,3261.7493401398006,3436.4491041805045,3217.973990642443,3694.652030068396,123456789.123,2373.0243494125466,2386.7889823975192,2254.252778282543,2102.7109355002954,2234.1038970562427,2068.51144802672,2003.6154098339387,1906.5406872010535,1769.2161429524035,1643.243654610532,1537.1695574493842,1422.6474054016096,1307.5819069799638,1351.0368357234984,1445.0276430599051,1416.3648475903874,1501.7931156999111,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
130,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Monaco,MCO,106021.74192525148,120467.27389297163,157254.0284656077,165361.77573134232,170337.9244126517,174738.88442823273,168744.2453492627,178867.5366558839,191193.71365754624,166909.96826664748,204190.16311503993,123456789.123,146511.29857786605,148269.17541354868,141772.73078407368,142186.62812934298,163012.35203470508,162130.98221088396,140854.9700149788,132589.82617444,129739.97287990399,126298.6074813271,124669.7923562498,123182.45814098067,116188.08915422812,113121.81062910744,110116.92408827608,108552.76683092846,108168.50117513406,106702.04023951432,105159.70440111635,106922.32413878682,106274.54517124132,104153.24680748016,100916.02347317143,97467.01050012422,96176.69376795604,95060.72918547885,94779.78095275185,94801.66773569987,95082.00420242592,93807.3794005584,93664.07800815611,92942.27650872318,90719.63056643405,88303.64013539924,86406.34526625149,83968.08643422146,85672.22556676345,82525.60020080999,78112.5471594096,75489.12931426264,72743.58321664298,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
131,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mongolia,MNG,1770.5410145808069,1557.4384140905463,3697.601277968752,3909.913254078777,3919.35114779589,3892.6521387374764,4023.785555758222,4242.300150554398,4385.111603313455,4106.602614684685,4107.183652161487,123456789.123,3374.438326575571,3057.317203654278,2646.561632291985,2521.5944859191904,2585.8247352105,2400.2250528656664,2197.694746147247,2041.8684598736024,1919.7571209070336,1750.190428497234,1649.9387966651516,1589.403691049912,1554.0519458063354,1522.3897689579953,1487.6455535811517,1446.8782834924616,1431.460899166083,1362.5090527120706,1352.368171686551,1417.741999219325,1588.2225991370694,1863.7938055472794,1829.637570158722,1785.7309803106464,1771.236617753907,1661.7360615715847,1612.3242572916156,1560.2626741539232,1510.6397549146973,1428.4563316044748,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
132,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Montenegro,MNE,123456789.123,4431.580802550847,6202.4791760125245,6306.9905705292385,6517.163751625279,6707.8206405403835,7023.402641574749,7381.774879616438,7684.149869302499,6515.50788943096,7350.454744948997,123456789.123,5995.747841753883,6168.821008815574,5982.17273545713,5833.633654209922,6205.793705564109,5798.039241325271,5435.862096388665,5013.173652258483,4819.126472344262,4623.055547092967,4529.103205326946,4462.330097118474,4290.877806267526,4723.122422114058,4488.774703699028,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
133,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Morocco,MAR,1468.14294433594,1678.97912597656,2593.99560546875,3047.14599609375,3139.24365234375,3116.57836914063,3234.767578125,3296.21044921875,3355.62963867188,3081.3828125,3290.62036132813,123456789.123,2515.82373046875,2476.39111328125,2385.51220703125,2328.8134765625,2263.50219726563,2165.12426757813,2119.05639648438,1996.45227050781,1959.115234375,1893.50073242188,1809.50854492188,1777.87939453125,1670.09069824219,1675.67163085938,1585.59387207031,1635.01599121094,1477.32250976563,1585.72338867188,1455.96594238281,1490.41333007813,1547.63220214844,1444.71813964844,1430.21301269531,1302.74096679688,1333.21179199219,1246.95275878906,1204.3154296875,1159.95251464844,1174.03344726563,1106.43969726563,1156.73864746094,1146.37475585938,1123.16577148438,1127.88269042969,1091.07116699219,1008.88464355469,960.823913574219,932.518920898438,923.170837402344,924.295471191406,898.416137695313,881.084716796875,835.003356933594,780.515991210938,728.717102050781,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
134,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mozambique,MOZ,214.95747241752926,293.708668421651,551.1102525472425,573.99557916019,594.2265335178088,597.9445939318513,601.361667501054,604.0071744580114,600.4039410514138,576.0178511789534,573.1126633338566,123456789.123,531.3090174613288,510.51440383517604,489.4066699997735,472.5743529573713,456.51741604009845,436.6837969283183,415.99578173776086,389.0800185415548,374.4052977746671,356.119696124755,341.965901110632,321.0383931427031,297.49205290075884,272.86126933075633,254.24224629125413,234.70901678303142,217.6248442403394,222.5476648363799,219.2900933361599,203.86337848675453,221.25884837097303,216.3394062911324,205.18676123128284,189.51924800483087,165.93426607358725,172.91769226109747,174.70301813202346,190.88663463598465,231.41246165178057,254.15411858626968,246.85346461908097,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
135,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Myanmar,MMR,190.01223411564965,318.00692540808615,1113.9274009407495,1195.2572586489673,1224.562343286926,1342.5865091423886,1409.0337227358582,1488.5305191382492,1577.8027114630877,1616.2084977600114,1317.4530135791927,123456789.123,1041.22587003176,986.127077646717,924.6497386071237,846.4911092531662,771.186089038104,698.3655353555031,625.3799734578923,556.142130149917,493.69757080762537,438.06119733391773,391.41581824537394,353.9515696452057,285.99796665548934,266.75794141725646,255.34631497057958,243.85648770752633,231.46752692760012,218.68386926063638,207.4886056980998,195.1050962858787,189.28220726786736,186.87795858206735,198.35676481177384,218.24713545131456,227.8354994949133,230.10573662102342,225.95767506039553,220.36365292816737,214.02677422120837,205.71765857447608,195.7471489490379,187.22263502834608,180.39066323036215,173.18560265276665,166.59798982837847,161.57735036917185,157.348409417561,157.10114708070563,159.33959609035938,157.8215146275944,154.4517381526435,151.77317964904353,144.61946888457504,144.0314310501262,155.79775311121028,155.51206877710771,155.76407508205105,154.4733526019445,145.16077941407244,145.09425835780544,123456789.123
136,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Namibia,NAM,2857.951883698492,3082.7642334778598,4648.32472961827,4846.897413058692,4965.680859623922,4880.452995039315,4746.1910681088075,4714.460203966888,4596.627070176025,4155.132717755722,4196.285303830113,123456789.123,4476.421651590963,4330.951090566442,4186.048971699481,4007.4917994023117,4053.2266071846952,4001.7155125595764,3845.2946433740726,3634.626251695199,3587.8445747427227,3235.7520124822786,3148.35790797604,3056.4726663549773,3047.19125323917,3019.7408714234807,2997.254791252979,2951.1405465625876,2939.4960421184996,2914.3653919562144,2957.051338816654,3103.4752549607224,2989.5463763276007,2976.598002266815,3116.111795946021,3203.747315724611,3196.4923781522807,3147.8149534745685,3225.6647900867783,3323.806074828683,3478.3498018337446,3556.3608510110366,3563.285052308309,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
137,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Nauru,NRU,123456789.123,123456789.123,6164.892560634681,7626.994179212765,7736.223636074948,7835.9715326054875,7230.733721699298,7515.934788528091,7387.076031850393,7360.9518014382875,7354.318060605323,123456789.123,4832.979299011299,4407.766285846179,4023.493863113177,3623.9754311470574,3318.7343100670887,2708.9807577866836,3502.431083215882,3194.774231606284,3289.1916340606854,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
138,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Nepal,NPL,420.74301756002666,546.9314921129314,807.1367441893158,853.1478425675434,882.3074487765773,878.150174846298,946.0423277463551,1006.6066642022226,1061.4860194286207,1018.1076651793383,1037.0921215679823,123456789.123,781.103682436918,748.0124534674467,726.0551022339675,696.142597759172,669.5563788213682,634.9999280231424,618.5591417032236,603.7487002610167,589.7574718921369,570.4194354619754,556.3680960743823,564.0752891047176,523.8824818116218,511.0528439254929,505.77428396582866,491.30265289483566,476.4530764928487,471.2741490917385,446.29341567397,441.4820735717735,436.1040607450384,412.00724902981983,403.8602456829186,383.07065278543007,384.85855152814406,376.3712026724843,362.8351474678913,338.7321073550211,357.53190628557195,352.65159490389556,333.2049649731899,349.2174843788488,349.15097524032,342.1935906467189,339.6342575393679,332.4546614929582,334.87812099491526,321.7880353619121,330.35767907940755,327.3246121620263,338.5347519888551,337.30221150721957,329.94296949452126,334.8578311509753,347.48205917407944,331.48262158052535,342.5371927378195,325.0453525363882,325.3976509901048,325.6306776501412,325.7303482391406
139,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Netherlands,NLD,31106.05196012961,40456.942237447394,44055.304259047305,44521.894539027635,45193.40321879707,45938.78504408647,46997.345454196155,47826.819117284314,48443.73205402828,46303.21886246999,48301.52896001897,123456789.123,44242.973526130416,44869.312941309385,44390.504409813446,44027.60255777063,45939.14819878462,45138.67843679802,43592.30274492209,42201.77541330816,41450.40426972659,40785.12222162058,40914.32550267678,41087.042173269016,39106.38816171993,37480.70944777324,36032.04024584769,34715.16163061252,33696.74382819831,32840.2781037327,32088.706599543133,31911.835371911555,31614.652892688893,30063.370768457025,28964.02126743804,28181.95964694918,27823.99966738339,27220.219444484857,26659.585735102544,25970.483877727438,25540.47962497697,25980.218223968008,26365.671964746354,26223.246165217024,25883.549095862727,25359.536587264232,24883.603832887107,24009.758006651176,24224.243820806903,23603.18148352623,22570.480652862985,22021.647636721253,21362.847659437597,20377.92376288642,19369.88824314501,18392.04367793466,17668.725950989665,17423.25487249342,16258.802370913683,15218.458193608754,14885.523901373921,14131.96017777543,14276.87006233961
140,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,New Caledonia,NCL,123456789.123,123456789.123,123456789.123,123456789.123,32428.582486229494,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
141,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,New Zealand,NZL,26399.02890938066,30863.45712259003,37218.82569890987,38002.387332695,38630.72658869284,39195.80768125085,39759.15065035822,40365.19570312364,40599.03154829069,39216.22486284593,40415.468005803705,123456789.123,36521.49090815697,35915.83973674322,35393.75550081434,35252.231599039624,35654.61999066423,36362.688657167855,35624.55407203118,35051.61080398979,34310.162215091135,33475.40391718226,32656.742807143422,31745.04692154483,30168.884967089823,28760.08525276078,28786.84496248372,28581.252238701843,28023.990707210723,27154.997905505286,26178.390600913546,24887.86171967527,24876.22911620192,26603.183593846756,26688.169043900198,26856.64376401951,26828.698220597496,26115.55436966344,25859.66300234538,24891.251024726218,24380.64387538858,24397.24932544796,23401.732553094193,23134.06304884646,22549.447136557115,22485.123470891194,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
142,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Nicaragua,NIC,1241.3982729898905,1429.726758571568,1898.4551858855086,1960.7002548847754,2025.3247759757523,2087.708599112308,2153.612731500831,2052.133383357767,1947.407614871635,1886.5131108012924,2052.9008597499246,123456789.123,1835.9351503321084,1749.5043651820893,1669.9447177325567,1623.0014471830814,1702.7226644492055,1669.7253033489271,1611.365090458706,1568.4204790390254,1523.1275788260148,1463.458876238596,1444.8630313555507,1452.3447758066477,1393.3427775011182,1321.4633745883787,1294.6232194465158,1266.8537167433763,1214.0982563643156,1170.2869050771578,1157.1480770209878,1187.8266405531442,1210.5672120128154,1271.6388643938644,1324.986607078069,1548.661701993337,1595.895149565156,1650.422560773495,1762.1145490497845,1835.0414376018794,1800.6889862044025,1865.8702003850376,1821.472814087183,1789.3842321126624,2500.555974663585,2793.4812540617954,2657.54549976131,2605.509519500894,2692.669066101786,2434.0080776036266,2357.1440926067307,2376.8819411874847,2376.807030642513,2422.478689051832,2355.2153178692197,2399.725073548112,2315.3673208585255,2312.256120439206,2177.1399727310486,2009.5661754901566,1868.578080401756,1736.967172513696,1665.4253659138749
143,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Niger,NER,461.21552658154525,389.0775216531947,466.3336744100581,478.8551522425029,481.11129947745906,489.43381066784315,494.61664634676504,510.57312926131846,520.9193983981953,519.6787934846869,507.7111299228351,123456789.123,460.03223506132616,432.29756083932944,438.46388126060987,419.17324736853845,426.60567897490455,410.80330668720393,413.05595879464045,404.2805675470795,390.42482221575995,403.064198066144,408.57135672392207,403.1766221954237,407.554432639158,422.62010432194955,397.50523255192877,404.80446394898706,418.2441118657441,421.99886910309306,427.8457630261064,440.1397966975024,445.1494895997856,481.98897201730654,492.20671104559955,474.7735370171507,488.9680594439039,473.88350702663394,453.41433516967805,561.7940301711602,602.368518580518,607.90178760988,628.0315751637497,663.8426402546073,638.4148607043852,579.1261919842253,552.677885689562,564.2901302402846,596.4699806499539,563.2207044886335,697.3079208334143,755.1067357763961,734.0142336983612,732.1158151095806,796.533918403887,816.342657786021,839.1380592367715,867.0845922575731,834.9682044378096,858.8110683152372,808.4240492622104,755.1597598945664,744.0262134863866
144,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Nigeria,NGA,1608.7798859757813,1462.5362919527533,2585.647718590882,2677.494122045492,2679.5547648092083,2570.960278365525,2527.000120364331,2512.080982758598,2505.4627451831234,2401.183900229891,2429.5857810844504,123456789.123,2490.213614218202,2455.746989635362,2397.324029532372,2281.38680706176,2170.059254510451,2088.604851961068,2013.2744176452768,1950.1227620556072,1882.1823664976596,1769.8825949916693,1693.7460688993685,1508.5538948699998,1429.4058812373414,1457.7014040082224,1457.2281906379608,1451.8198649028743,1429.0123606155141,1467.092217594263,1533.1839952467478,1605.5484607761773,1573.7025657673687,1477.6122463385304,1488.1771000928388,1422.8257641734106,1414.6979113759876,1451.3692939159116,1408.2089383555142,1459.7379778374745,1680.3363700708737,1856.070350528351,2201.6882525064448,2178.579966431211,2103.586741082916,2300.767350646095,2234.86050324719,2108.4594142693704,2286.365226932585,2110.382979245405,2051.675868151671,2031.5625152692069,1818.957593732954,1487.4302369188863,1223.5320988291567,1265.2369619929605,1533.6263229673739,1636.8204924207307,1594.7475099790797,1552.3706510558752,1460.277822885302,1432.284522612362,1459.0435229920836
145,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,North Macedonia,MKD,3568.0619624125266,3283.377862941814,4530.682106736174,4687.296387772643,4861.553971414965,4994.558952407731,5043.692248112737,5184.694471152491,5386.200325396507,5067.213606346672,5287.068378860269,123456789.123,4408.296436936474,4433.8874663190845,4339.964380063048,4207.804898151421,4230.733085534797,4017.7921006560864,3779.6750257251942,3600.952283549118,3445.8068858701645,3301.312133138425,3240.109186726573,3169.3237170190546,3154.8477622461487,3038.138466208438,2954.5225009099563,2916.4419867369784,2897.1924632951013,2932.0780391417734,2962.9768969113957,3168.6258857318458,3360.193852624145,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
146,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Northern Mariana Islands,MNP,123456789.123,123456789.123,16204.545599839132,16974.278421362655,17665.100749310866,22995.527409506638,28549.32657609627,23220.998149433264,20818.153859992683,123456789.123,123456789.123,123456789.123,15715.743349960961,15541.554155415542,16294.510919836785,15233.943472866638,17565.581184984174,18806.622930334273,19235.40582941128,19767.453601571677,21739.046140281225,21610.365477537798,20827.805804867057,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
147,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Norway,NOR,49741.42575773895,67437.743355228,73046.90502924148,73650.3135435049,74355.51585756434,74493.1179371245,75610.64948325825,75953.58195148033,76005.22478652599,75017.15674729767,77512.89678936,123456789.123,73178.78494541899,72194.78100149825,72426.56521725266,72823.3024397882,75043.52945782739,75624.44120477306,74189.56677817246,73036.74035901898,71654.636532036,69327.42654143878,69106.30896833862,68489.46790762665,65768.98572533143,64914.25530961577,63631.94108857655,60766.63397308742,58151.59917985363,56122.11430024305,53726.47553069748,52551.95144176799,51032.06028639412,48966.66494293348,48663.9479306137,49051.67983781686,48432.586772121875,46717.220693898395,44392.08340916619,41976.9233495566,40506.86236609472,40560.447982760925,40059.98021363763,38434.471544668595,36949.96677554615,35709.55925137825,34428.33320594428,32686.09263801063,31316.159738959308,30321.51697173035,29210.282601677198,27944.902002901465,26630.95051502079,26313.777397395905,25385.519847364114,25034.071607762282,23758.046955687416,23074.7568949709,22087.370187154775,21193.147842416285,20575.220612298137,20173.51637156607,19134.05987844691
148,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Oman,OMN,16255.585866161427,19953.675180485156,19387.08276915618,18694.310951892352,18777.43305891617,18799.808451388017,18260.005074703982,18256.653145330063,18044.27045350075,17662.242841681953,18300.76199537576,123456789.123,19888.753861743473,20142.15705237891,21782.799384955397,22879.505159521395,21939.84744415235,20629.84337423357,20097.900402507585,19418.015047080247,19301.806710568777,19347.52351608532,20109.054556373056,20581.263606094053,18983.183888444153,19193.290967294677,18983.473271942672,18191.922018432637,17957.155909569137,17415.153557810434,17265.50241518557,16992.187264658674,16418.084459613972,17138.08618509897,16189.130449852566,16175.505224290522,17795.29383779202,18608.260859483347,17347.275796364243,15710.783203924251,14251.02644981705,13517.487587282401,12208.932351667761,12160.747563909566,12302.022796008872,13461.480811236708,14007.176372006677,12164.85938012761,10197.436343223157,9473.139758876516,11368.332223799784,10640.462088121552,10830.492810857208,9757.972124745213,7962.525568816149,4485.649330015693,2763.0624254701816,2687.100646862145,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
