,scale__biofuel_electricity,scale__hydro_electricity,scale__solar_electricity,scale__wind_electricity,scale__coal_electricity,scale__fossil_electricity,scale__gas_production,scale__greenhouse_gas_emissions,scale__low_carbon_electricity,scale__net_elec_imports,scale__nuclear_electricity,scale__oil_production,remainder__country,remainder__year,remainder__iso_code,remainder__GDP_per_capita
2231,-0.10254326978326574,0.2883402261983826,-0.11235493349248221,0.21553582144104214,0.09152407234788587,0.3416581733319357,-0.2349628398576631,0.24808014281173188,0.08653577546519063,0.6041932462485955,-0.19645854896608375,-0.2576704970479911,Turkey,2014,TUR,10430.445198845084
156,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.20648765198383182,-0.24227582694262953,-0.19123345755660834,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Maldives,2014,MDV,9584.462845805216
155,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13583768101286944,-0.14963690180635988,-0.20698471117051614,-0.24227582694262953,-0.19169421405558282,-0.23873325565493106,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Cape Verde,2014,CPV,2894.9870539776084
151,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.196159866660502,-0.060481329621387483,-0.18474742376335251,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.20773828232810143,Brunei,2014,BRN,31155.99336953402
2183,5.465477449268015,13.0740808502099,2.0187977027174537,6.5119491521436,13.494380382198813,11.792962944963891,1.6372764775157518,12.421763045023534,8.568608436787795,-1.2659419661252973,1.6593195322319578,2.695190622318001,China,2014,CHN,7532.771995700212
1708,0.33856127047350754,-0.19759445253962432,0.078169567828968,-0.11918490838472197,-0.017418750274492505,-0.08219524091349079,-0.2383485350931207,-0.057968500930149346,0.005295918463553543,-1.8145299198450535,0.22604369696348084,-0.292332675910381,Czechia,2014,CZE,16951.37911504448
1774,-0.15059655768833322,-0.05355804376316371,-0.09330248336033718,-0.13916823553849894,0.0315990274846825,0.15984496860251438,0.7918312678243612,0.10840003800724388,-0.1506821301546811,0.015218449310206973,-0.19645854896608375,0.12661446171846177,Malaysia,2014,MYS,9369.08627607932
1178,-0.22945323527613626,-0.2215586982506905,-0.10691137631186934,-0.13167448785583258,-0.14963690180635988,-0.19673976904496704,-0.24227582694262953,-0.1824436412684802,-0.2373710019552085,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Cyprus,2014,CYP,22581.7265625
1187,2.5810480393766566,0.8218269945934266,1.9679911690317333,0.07815044725882554,0.9591712007897596,2.2558331012532644,-0.1947700667958534,1.874089827692599,0.606111720663923,0.014096592554133851,-0.19645854896608375,-0.28491288304507884,Japan,2014,JPN,34386.905855287005
2902,-0.1715428626725934,0.05421832830911823,-0.0914879643001329,-0.12834393333020308,-0.14791641026911734,-0.15136931106039242,-0.05418992556768699,-0.15019068634026805,-0.09681118839292478,0.01297473579806073,-0.19645854896608375,-0.18811024292598622,Peru,2014,PER,6056.107926221872
1699,0.538167235617634,-0.15681759465430228,0.06093163675702725,-0.12626233675168463,-0.03553260457225386,0.20430415141150104,0.31783250206502284,0.11485062899288628,-0.15458312938570484,1.1572686269926442,-0.19645854896608375,-0.05594989436093235,Thailand,2014,THA,5561.700377160856
1189,-0.2146676082284232,-0.1804054386002732,-0.10963315490217578,-0.13833559690709157,-0.14963690180635988,-0.20333961046816443,-0.24227582694262953,-0.18754740556481267,-0.19761796217239522,0.028680730383084427,-0.19645854896608375,-0.29475851772720785,Kenya,2014,KEN,1457.5423677892838
1228,-0.2048105235299478,1.4781462056645638,-0.1141694525526865,-0.04674534745228047,-0.1495070533884548,-0.19958405216877176,1.2978515751906576,-0.17485888043920833,0.6148425284666904,-1.7337562334077887,-0.19645854896608375,0.9068041007559278,Norway,2014,NOR,73650.3135435049
1176,-0.23314964203806451,-0.1551865203388894,-0.11235493349248221,-0.13916823553849894,-0.14720224397063927,-0.1380867850162169,0.33059154399128177,-0.1472489333083542,-0.20628684935244798,0.014096592554133851,-0.19645854896608375,1.2495603499634385,Nigeria,2014,NGA,2677.494122045492
1230,-0.23561391321268338,-0.13184961090298203,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20786837194684382,-0.24227582694262953,-0.1918714280936499,-0.19501729601837942,-0.5457099287263536,-0.19645854896608375,-0.29475851772720785,Bhutan,2014,BTN,2551.48482296427
478,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13875191622279526,-0.14963690180635988,-0.03878540527639323,-0.037711347106833076,-0.08614553298281821,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,1.8296672855255083,Kuwait,2014,KWT,30277.642826836727
479,-0.23561391321268338,-0.21628907353935656,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20712278316681734,-0.24227582694262953,-0.19176509967080965,-0.2366898751053472,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Guinea,2014,GIN,747.363415140495
1676,-0.23561391321268338,-0.2211822964855952,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20767507115202216,-0.24227582694262953,-0.19229674178501097,-0.23910477939121905,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Dominica,2014,DMA,8013.753085242943
486,-0.23314964203806451,-0.20976477627770504,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20588013520010653,-0.21896568060929916,-0.19109168632615467,-0.23334616147875545,0.014096592554133851,-0.19645854896608375,-0.11245194533962696,Congo,2014,COG,2493.0880626447256
3163,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.206736181577174,-0.24227582694262953,-0.19144611440228887,-0.23922862063664838,0.09599213574747169,-0.19645854896608375,-0.27931824735624644,Niger,2014,NER,478.8551522425029
3051,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20726085516311854,-0.24227582694262953,-0.19194231370887677,-0.23929054125936303,0.11955112762500722,-0.19645854896608375,-0.29475851772720785,Benin,2014,BEN,1054.1087666098806
476,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.13712028104210847,-0.03170506931291083,-0.1479577894606226,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,-0.2507310087028126,Bahrain,2014,BHR,23107.95659258439
521,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.10994771217003216,-0.07281196576034137,-0.1299882860006187,-0.23922862063664838,0.02419330335879194,-0.19645854896608375,0.050067296779671186,Libya,2014,LBY,8057.357875317994
1722,-0.23561391321268338,-0.21051757980789562,-0.11326219302258435,-0.13916823553849894,-0.14882534919445303,-0.20488601682673788,-0.24227582694262953,-0.18960308840639103,-0.2337796058377581,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Madagascar,2014,MDG,453.3834193477554
1761,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20781314314832336,-0.24227582694262953,-0.19243851301546464,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Nauru,2014,NRU,7626.994179212765
1141,-0.23561391321268338,-0.17450847761378047,-0.11235493349248221,-0.13875191622279526,-0.14963690180635988,-0.20786837194684382,-0.24227582694262953,-0.19215497055455727,-0.21588454587322065,0.16779096813615144,-0.19645854896608375,-0.29475851772720785,Nepal,2014,NPL,853.1478425675434
401,2.8052967162669713,1.522436146690775,0.3312949767274661,1.2534198754903334,2.934035788708415,2.623408369806321,0.17832409170275668,2.7432537987964962,1.2265563602648406,0.07804242765030175,0.28677926545187193,0.29410576759164714,India,2014,IND,1490.0281207183223
1825,-0.23438177762537396,-0.21754374608967417,-0.1141694525526865,-0.13916823553849894,-0.1400930430903351,-0.1938954859211623,-0.24227582694262953,-0.18021074438883475,-0.2372471607097792,0.09599213574747169,-0.19645854896608375,-0.29475851772720785,Moldova,2014,MDA,2719.3950567269426
1824,-0.23561391321268338,-0.0564437906288942,-0.1141694525526865,-0.13916823553849894,-0.14596868400054083,-0.204554644035615,-0.24174712548605573,-0.18786639083333348,-0.1578030017668673,0.037655584431669394,-0.19645854896608375,-0.29399246241663096,Kyrgyzstan,2014,KGZ,1101.7053321192916
403,-0.23314964203806451,-0.22080589472049997,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.16067536361109336,-0.2404719376910675,-0.16131972793088192,-0.23879517627764574,0.055605292528839334,-0.19645854896608375,-0.2947414942758617,Jordan,2014,JOR,4348.236669419479
1149,0.9940574029221204,-0.1942068366537668,-0.11326219302258435,0.18056499892193245,0.2708122753703518,0.17467390100526337,-0.18018277809835287,0.21097152324048118,-0.11637810517075811,0.25753950862200115,-0.19645854896608375,-0.2801682039627437,Poland,2014,POL,12024.609507099387
450,-0.23438177762537396,-0.21917482040508704,-0.11326219302258435,-0.13875191622279526,-0.14963690180635988,-0.1618075539807632,-0.24227582694262953,-0.15781088997715334,-0.23792828755964046,0.02980258713915755,-0.19645854896608375,-0.29475851772720785,Lebanon,2014,LBN,7921.080235686088
1150,-0.0889897783228621,-0.193579500378608,-0.11326219302258435,-0.13875191622279526,-0.14963690180635988,-0.19483437549601046,0.04824920543285306,-0.1831524974207486,-0.21798984704551919,0.014096592554133851,-0.19645854896608375,-0.25089151552979067,Bolivia,2014,BOL,2882.806892769027
1153,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20690186797273544,-0.14362643944517256,-0.19162332844035596,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.24324798587536764,East Timor,2014,TLS,1309.533177600773
1794,-0.23438177762537396,-0.21980215668024586,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20775791434980284,-0.24227582694262953,-0.19236762740023777,-0.2383617319186431,0.02419330335879194,-0.19645854896608375,-0.29475851772720785,Burundi,2014,BDI,307.7655377623995
1777,-0.23438177762537396,-0.2215586982506905,-0.10781863584197149,-0.13916823553849894,-0.14963690180635988,-0.20187604730737171,-0.24227582694262953,-0.18708664906583822,-0.23879517627764574,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Malta,2014,MLT,23286.100386100978
878,-0.23438177762537396,-0.2215586982506905,-0.08695166664962217,-0.13916823553849894,-0.14963690180635988,0.09384655437054036,0.5155081022173321,-0.0026777210532142465,-0.2373710019552085,0.010731022285914488,-0.19645854896608375,2.0159342422726905,United Arab Emirates,2014,ARE,39242.27531035196
1395,-0.0779005580370773,0.18181852667641824,-0.09239522383023505,-0.10586269028220399,-0.14772163764225968,-0.019289639398663638,0.25901195762945767,-0.054991305090622083,0.0025094904413937164,0.06345828982135117,-0.1326583417007555,-0.22178141372786783,Pakistan,2014,PAK,1240.4895609000591
1762,-0.21959615057766088,-0.2165400080494201,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.2068190247749547,-0.24227582694262953,-0.19137522878706203,-0.23600874825548593,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Fiji,2014,FJI,4894.113632794904
408,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.2068742535734752,-0.24227582694262953,-0.19158788563274254,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Saint Lucia,2014,LCA,10481.351792657611
2877,-0.23561391321268338,-0.21164678510318147,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.2047479448304367,-0.2357494444637851,-0.18960308840639103,-0.2343988120649047,0.05784900604098558,-0.19645854896608375,-0.1458361493902448,Gabon,2014,GAB,7039.682124778698
824,-0.2097390658791855,-0.11190031735293217,-0.11326219302258435,-0.13916823553849894,-0.14807872079149872,-0.19400594351820327,-0.005245638964542093,-0.18205377038473258,-0.1838096633070255,0.014096592554133851,-0.19645854896608375,-0.27930365582652117,Myanmar,2014,MMR,1195.2572586489673
1640,1.2133775374631974,-0.053432576508131956,-0.11326219302258435,-0.09295679149538971,-0.12392691506115022,-0.1583005252747127,-0.24227582694262953,-0.13697051910046243,0.06944568359594382,2.0300731832175325,0.1320150072165451,-0.29475851772720785,Finland,2014,FIN,42710.92128897293
1486,0.5024353035856607,0.5785459870868438,0.46556938718258334,0.5818968192602865,-0.11308457216607444,-0.10934019538630688,-0.24199356627340177,-0.07824178688502557,3.045660414376193,-7.523658951501166,5.8837847844772515,-0.28246880181609535,France,2014,FRA,36378.61866146991
764,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20781314314832336,-0.24227582694262953,-0.19243851301546464,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Kiribati,2014,KIR,1348.0020452474878
3081,0.2929722537430589,-0.221307763740627,-0.05973388074655787,0.40537742940192334,-0.11373381425559992,-0.16865592499730275,-0.17349162416285266,-0.14997802949458752,-0.12789534099568534,0.3338257680349734,-0.19645854896608375,-0.17978091137447527,Denmark,2014,DNK,52404.763971338216
2852,0.8745402509531063,4.529635315292002,0.07635504876876371,0.7900564771121299,0.04821962497653523,0.13109837897260435,2.0357483059299035,0.14026312205170838,2.9393427051751178,-5.295651433939948,1.2134145901876001,2.671829583227836,Canada,2014,CAN,43635.095481137076
2848,-0.23561391321268338,-0.21503440098903898,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20786837194684382,-0.24227582694262953,-0.19243851301546464,-0.23607066887820058,0.044386724968108124,-0.19645854896608375,-0.29475851772720785,Lesotho,2014,LSO,1092.0911160320447
2846,-0.18879276089492533,-0.21867295138496,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20775791434980284,-0.24227582694262953,-0.19201319932410357,-0.23551338327376864,0.1240385546492997,-0.19645854896608375,-0.29475851772720785,Eswatini,2014,SWZ,3530.3609038952095
1493,1.0827711652083987,0.578420519831812,-0.10963315490217578,0.3283583559967413,-0.14843580394073774,-0.19977735296359345,-0.24227582694262953,-0.16801841856981828,0.6933578780688825,-1.738243660432081,0.7073312867052037,-0.29475851772720785,Sweden,2014,SWE,49855.30101231298
3106,-0.2269889641015174,-0.19684164900943377,-0.11235493349248221,-0.13916823553849894,-0.14963690180635988,-0.2074541559579402,-0.24227582694262953,-0.1918359852860365,-0.22653489298014257,0.011852879041987608,-0.19645854896608375,-0.29475851772720785,Malawi,2014,MWI,376.23716370581394
2845,7.648821709980312,2.9551467318984437,2.5096251085027133,7.423272134218972,4.984926625310507,7.391641918870514,9.855012168616854,6.591669292269247,8.082841151591268,5.9834963916192105,10.908260059265734,7.124775347922306,United States,2014,USA,55675.38685368617
3101,-0.1715428626725934,1.977505880690969,-0.0996533000710522,-0.13500504238146208,0.33528201486023357,1.622745383812998,8.227767948156739,1.1637096346968228,1.9005623385139412,-0.8889980960847287,2.1587163511101277,7.305242171603692,Russia,2014,RUS,9520.9404296875
1375,-0.23561391321268338,-0.22143323099565873,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20753699915572094,-0.24227582694262953,-0.1921904133621707,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Saint Vincent and the Grenadines,2014,VCT,7157.67097368942
714,-0.20604265911725722,-0.2215586982506905,-0.11054041443227791,-0.13916823553849894,-0.14963690180635988,-0.07896435620004268,-0.24227582694262953,-0.10964411443051564,-0.23755676382335247,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Singapore,2014,SGP,54682.92800743512
1402,0.32500777901310385,0.2929825146345577,-0.04249594967461713,0.021114701007420467,-0.1400930430903351,-0.17633272799164953,-0.2221694108447978,-0.1593703735121438,0.07155098476824236,1.0540578054339171,-0.19645854896608375,-0.2807457853477025,Austria,2014,AUT,44245.168739833825
712,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13875191622279526,-0.14963690180635988,-0.207316083961639,-0.24227582694262953,-0.19197775651649016,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Saint Kitts and Nevis,2014,KNA,19884.58771240868
1434,-0.22945323527613626,-0.039631178454638344,-0.1141694525526865,-0.13084184922442518,-0.14791641026911734,0.5012970154553842,2.2715720802862154,0.3034418083038938,-0.12275592931036836,-0.6466770367729344,-0.1397627315927462,2.166541932292923,Iran,2014,IRN,5178.900708822478
778,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20621150799122942,-0.24227582694262953,-0.19144611440228887,-0.23929054125936303,0.4740578625441134,-0.19645854896608375,-0.29475851772720785,Macao,2014,MAC,95001.0100262183
1529,-0.09515045625940922,-0.1589505379898422,-0.11235493349248221,-0.13916823553849894,-0.14963690180635988,-0.1993907513739501,-0.23091662600030713,-0.1835069254968828,-0.20120935828984565,0.014096592554133851,-0.19645854896608375,0.8829189825564637,Angola,2014,AGO,3185.1224013646083
788,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.18340201420227104,0.3031492160840794,-0.17609937870567804,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.2232843412895711,Trinidad and Tobago,2014,TTO,18651.0938556529
2744,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.13226014677230624,0.1782366911909653,-0.14490970800586847,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,0.35885203286512185,Oman,2014,OMN,18694.310951892352
1274,-0.23438177762537396,-0.2215586982506905,-0.1141694525526865,-0.13875191622279526,-0.14963690180635988,-0.20773029995054262,-0.24227582694262953,-0.19233218459262438,-0.2391667000139337,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Vanuatu,2014,VUT,2697.7722206135136
1624,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20778552874906311,-0.24227582694262953,-0.1924030702078512,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Guinea-Bissau,2014,GNB,566.535576694372
541,-0.23561391321268338,-0.11804821284948841,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20259402168813795,-0.24226149898987687,-0.18843347575514818,-0.18820602751976653,0.04214301145596188,-0.19645854896608375,-0.29399246241663096,Georgia,2014,GEO,3902.5687986577295
1612,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.18801361887873114,-0.10241065055682168,-0.17648924958942566,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,-0.19713388810025811,Yemen,2014,YEM,2123.9353466120106
1607,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.06848164061567281,-0.10442483231798412,-0.24227582694262953,-0.09816064476376757,-0.23929054125936303,1.0304988135563817,-0.19645854896608375,-0.29475851772720785,Hong Kong,2014,HKG,41796.57717882519
2754,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.2033948392666849,-0.24227582694262953,-0.18846891856276157,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Guam,2014,GUM,34328.56319904881
799,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.15490395416570316,0.6676093502539262,-0.15412483798535767,-0.23929054125936303,-0.346019426145338,-0.19645854896608375,-0.11303925441106927,Turkmenistan,2014,TKM,5935.697157062566
1285,-0.23561391321268338,-0.11792274559445666,-0.1141694525526865,-0.13875191622279526,0.06837859185630188,0.0306371944638506,0.20226466795720482,0.03751442278040398,-0.1880821862743372,-0.11716064790642132,-0.19645854896608375,0.8522560987996095,Kazakhstan,2014,KAZ,10539.044679822662
562,-0.23561391321268338,-0.2215586982506905,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20773029995054262,-0.24227582694262953,-0.19233218459262438,-0.23929054125936303,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Comoros,2014,COM,1336.489621873237
1293,-0.23561391321268338,-0.2215586982506905,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.2052173896178608,-0.2420551764702383,-0.1900992877129789,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,-0.2939948943382518,Barbados,2014,BRB,16615.505438211116
1552,-0.19248916765685356,-0.11089657931267809,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.20209696250145362,-0.24227582694262953,-0.18676766379731743,-0.18244740960730293,0.014096592554133851,-0.19645854896608375,-0.21144331491751076,Sudan,2014,SDN,2253.6455078125
1544,-0.23561391321268338,-0.21679094255948364,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20590774959936678,-0.14655077460199395,-0.19066637263479363,-0.23693755759620586,0.014096592554133851,-0.19645854896608375,-0.1069679620845446,Equatorial Guinea,2014,GNQ,11200.810678811016
2782,-0.23561391321268338,-0.18517319429148008,-0.10872589537207362,-0.13916823553849894,-0.14963690180635988,-0.03958622285494019,-0.13437488035276896,-0.07459117770084331,-0.22096203693582295,1.3883711187437071,-0.19645854896608375,1.9510712447614138,Iraq,2014,IRQ,4333.824112392708
590,-0.2269889641015174,-0.21829654961986472,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.2073713127601595,-0.24227582694262953,-0.19190687090126335,-0.2372471607097792,0.03989929794381564,-0.19645854896608375,-0.29340272142356777,Belize,2014,BLZ,6069.461479578355
1139,-0.23561391321268338,-0.22143323099565873,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20767507115202216,-0.24227582694262953,-0.19229674178501097,-0.23922862063664838,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Sao Tome and Principe,2014,STP,1540.1195709136716
1138,-0.23314964203806451,-0.08354471771575439,-0.11326219302258435,-0.13916823553849894,-0.0777982646003637,-0.1459845032046456,-0.23342401773202562,-0.12669210489257063,-0.1709920944050904,0.18910624650154073,-0.19645854896608375,-0.2814279393623591,Serbia,2014,SRB,5462.736030066327
1387,-0.17400713384721225,0.014319741209018511,0.03280659132386081,0.11894974019778685,-0.09198420425649578,-0.13499397229907,-0.09621237819601358,-0.12243896797896021,0.0009614748735271556,-0.7857872745260015,-0.033754090263237904,-0.23745636453524405,Romania,2014,ROU,8661.050682275927
1135,0.0403844583446273,-0.22030402570037289,-0.10600411678176719,-0.13833559690709157,-0.14963690180635988,-0.1640167059215824,-0.22460802840330343,-0.15182105549048538,-0.22411998869427072,0.014096592554133851,-0.19645854896608375,-0.25314104302910384,Cuba,2014,CUB,7362.34166711765
1946,-0.23561391321268338,-0.21930028766011883,-0.11144767396238006,-0.13875191622279526,-0.14963690180635988,-0.20576967760306555,-0.24227582694262953,-0.1905954870195668,-0.23792828755964046,0.034290014163450025,-0.19645854896608375,-0.29018285719752385,Mauritania,2014,MRT,1522.7575708581132
2647,-0.14566801533909554,0.37127408177437604,-0.11326219302258435,-0.13625400032857313,-0.13817777892623487,-0.1498505191010792,-0.06557205123441365,-0.14338566727849142,0.05829997150730459,-0.07565194793171584,-0.19645854896608375,0.44290897176918714,Colombia,2014,COL,6106.862094935951
1039,-0.23561391321268338,-0.22042949295540468,-0.11326219302258435,-0.13916823553849894,-0.14963690180635988,-0.20505170322229935,-0.24227582694262953,-0.18995751648252523,-0.2386713350322164,0.06906757360171678,-0.19645854896608375,-0.29475851772720785,Burkina Faso,2014,BFA,626.6262486769855
2984,-0.19741771000609126,-0.22042949295540468,-0.11144767396238006,-0.13916823553849894,-0.14723470607511555,-0.2013237593221669,-0.24227582694262953,-0.18602336483743562,-0.23662795448263255,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Mauritius,2014,MUS,9183.610911751675
1101,-0.23561391321268338,-0.14615287797660267,-0.1141694525526865,-0.13916823553849894,-0.11542184368836622,-0.07890912740152219,0.5643391979937309,-0.0976644454571797,-0.20207624700785093,-0.07340823441956959,-0.19645854896608375,-0.2542135204639115,Uzbekistan,2014,UZB,2613.748261836069
1013,-0.22822109968882684,-0.22143323099565873,-0.03433061390369784,-0.13875191622279526,-0.08555670757019337,-0.042458120378005164,-0.12154419866274664,-0.06516339087567359,-0.23334616147875545,-0.5288820773852567,-0.19645854896608375,-0.2944581754070293,Israel,2014,ISR,36035.25775228837
1089,-0.06311493098936423,0.18407693726698993,-0.11235493349248221,-0.11335643796487035,-0.14184599673205395,0.04668116043405015,0.2518365188909169,-0.012034622263157114,0.00610088655884417,1.1202473540422313,-0.1231858218447679,0.126468546421209,Argentina,2014,ARG,13567.948415980865
222,-0.21589974381573263,-0.10851270146707465,-0.11054041443227791,-0.1087769254921298,-0.14194338304548276,-0.19820333220575975,-0.2211263358844029,-0.1825854124989339,-0.1777414422809886,0.45723001120301665,-0.19645854896608375,-0.28377717564812827,Croatia,2014,HRV,11562.575091982613
314,-0.23561391321268338,-0.2209313619755317,-0.11144767396238006,-0.1179359504376109,-0.14963690180635988,-0.16017830442440906,-0.21607000135798315,-0.16245389777451136,-0.23563722451919794,0.003999881749475761,-0.19645854896608375,-0.2537052488451478,Tunisia,2014,TUN,3967.2418526937768
307,0.052705814217721476,-0.07927883104467454,-0.11235493349248221,-0.13583768101286944,-0.14963690180635988,-0.18116524786219157,-0.2332162624171118,-0.1671677911870962,-0.1539639231585582,0.10272327628391043,-0.19645854896608375,0.12708625451291228,Ecuador,2014,ECU,6215.8380921067655
3015,-0.23561391321268338,-0.22055496021043644,-0.10963315490217578,-0.13000921059301782,-0.14963690180635988,-0.15244627263154178,-0.24227582694262953,-0.14267681112622305,-0.23712331946434984,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Puerto Rico,2014,PRI,29554.624420287386
958,-0.13088238829138243,-0.2001037976402595,-0.11235493349248221,-0.13916823553849894,-0.14963690180635988,-0.2020693481021934,-0.24227582694262953,-0.1862005788755027,-0.21365540345549278,0.05672714928491245,-0.19645854896608375,-0.29475851772720785,El Salvador,2014,SLV,3686.095565104325
335,-0.23561391321268338,-0.21942575491515057,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.20786837194684382,-0.24227582694262953,-0.19247395582307805,-0.23823789067321377,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Central African Republic,2014,CAF,338.7003836972678
2634,-0.23561391321268338,-0.21465799922394369,-0.1141694525526865,-0.13916823553849894,-0.14963690180635988,-0.2040851992481909,-0.24227582694262953,-0.18903600348457633,-0.23588490701005663,0.06345828982135117,-0.19645854896608375,-0.282415299540436,Suriname,2014,SUR,9316.114240971965
3231,-0.21959615057766088,-0.11516246598375793,-0.07515729275829432,-0.09212415286398234,0.07610457272165531,0.022490946682079738,0.0474224825590236,0.03928656316107498,0.37099911621634984,-0.9316286528155071,1.0348297305497163,-0.253207920873678,Ukraine,2014,UKR,2346.23706054688
278,-0.23561391321268338,-0.06008234102481525,-0.1141694525526865,-0.13875191622279526,-0.14963690180635988,-0.20786837194684382,-0.24227582694262953,-0.19066637263479363,-0.1270903729003947,0.014096592554133851,-0.19645854896608375,-0.29475851772720785,Iceland,2014,ISL,51233.24404680405
1855,1.090163978732255,-0.18743160488205174,0.11718172762336015,-0.09129151423257496,0.5549855379556616,0.7800367615882486,-0.23692576938477988,0.7083758852872167,0.7937931281120649,0.014096592554133851,1.8815058435599021,-0.29475851772720785,South Korea,2014,KOR,28094.917702986822
955,-0.18509635413299705,-0.1540573150436036,-0.1141694525526865,-0.13916823553849894,-0.13704160526956524,-0.19704352743682968,-0.24227582694262953,-0.180317072811675,-0.2034385007075735,0.0028780249934026395,-0.19645854896608375,-0.29475851772720785,Zimbabwe,2014,ZWE,1412.204012313288
