,scale__biofuel_electricity,scale__hydro_electricity,scale__solar_electricity,scale__wind_electricity,scale__coal_electricity,scale__fossil_electricity,scale__gas_production,scale__greenhouse_gas_emissions,scale__low_carbon_electricity,scale__net_elec_imports,scale__nuclear_electricity,scale__oil_production,scale__primary_energy_consumption,scale__hydro_consumption,scale__per_capita_electricity,scale__biofuel_elec_per_capita,scale__hydro_elec_per_capita,scale__solar_elec_per_capita,scale__wind_elec_per_capita,remainder__country,remainder__year,remainder__iso_code,remainder__GDP_per_capita
1899,0.0,0.0,0.0,0.0,0.0,1.5985092718605346e-05,0.0,1.2970084640520463e-05,0.0,0.5442067860377621,0.0,0.0,0.00044486188383421237,0.0,0.0001554604961014237,0.0,0.0,0.0,0.0,Benin,2013,BEN,1020.5282340508014
2697,0.00011710711299188666,0.0007111242792385831,0.0003972478279045345,0.0,0.0003240034972674156,0.00870021121481744,0.023498945662987943,0.006121252016344732,0.00038107993206644447,0.5366829234306416,0.0,0.00029432606560420103,0.006858112872226322,0.0005718212074770096,0.005782945609791513,5.1446952469075495e-05,0.00014916120961228183,0.0007801284757617069,0.0,Bangladesh,2013,BGD,1120.6859402021387
3087,0.0,0.0,0.0,0.0,0.0,0.00029692443082090175,0.0,0.00025331722906418844,0.0,0.5366829234306416,0.0,0.0,0.00019195542861582399,0.0,0.17800678053795854,0.0,0.0,0.0,0.0,Guam,2013,GUM,33822.59301812071
1745,0.003471431454970549,0.007505353481879798,0.0,0.0001066199064398881,0.004669272666932739,0.009790184722771286,0.004028342056935173,0.008561533383601253,0.007055835325357962,0.5366829234306416,0.0,0.0025357401956563734,0.008787440879633634,0.007866726046880925,0.013438901799944914,0.0023437869131388905,0.0024318319352900843,0.0,0.00021799139270970818,Philippines,2013,PHL,2717.682165447843
1443,0.0,0.0,0.0,0.0,0.0,3.3766063484573475e-05,0.0,2.8127111766337366e-05,0.0,0.5366829234306416,0.0,0.0,3.071186380345015e-05,0.0,0.028930049898101957,0.0,0.0,0.0,0.0,Grenada,2013,GRD,7461.4755936140555
2295,0.0029418012957107605,0.0022016177680139947,0.0,0.0001828859339362315,0.0,0.00047473413848058305,0.0,0.00032477178551446815,0.0012342178660439877,0.5461575977147635,0.0,0.0,0.0010107786127933182,0.0022862189130015615,0.05434850613279717,0.09747787553314825,0.035010439952636294,0.0,0.018345533221574572,Latvia,2013,LVA,12795.87829098923
573,0.0,0.0,0.0,0.0,0.0,7.821849039949379e-05,0.0,6.710232437558082e-05,0.0,0.5366829234306416,0.0,0.006550747213147005,0.00014416010484407797,0.0,0.000705508469569708,0.0,0.0,0.0,0.0,South Sudan,2013,SSD,1171.4823787072394
1475,0.003942213818757028,2.2622210819484667e-05,0.0,0.0008082673594062475,1.8542312405037373e-06,0.0021425891963283935,0.0,0.0018577968148113778,0.00043003046926187727,0.5116700341392043,0.0,0.0,0.0017667576827711732,2.042527261329033e-05,0.17943137059822517,0.20133299489502862,0.0005563244583843415,0.0,0.12489049573988172,Estonia,2013,EST,16553.383261103
1804,0.00029365049941181627,0.001793056101040024,9.143733683098986e-05,0.0,0.0,2.4875578101589414e-05,0.0,3.678827012394703e-05,0.0008565994362506491,0.5362641956385424,0.0,0.0,0.0005369814901864451,0.0,0.0013075552802086535,0.0005611638718509089,0.0016421664448899114,0.0007856750699725971,0.0,Uganda,2013,UGA,830.4803722164828
1423,0.0,0.0,0.0,0.0,0.0,0.00012978330562080136,0.0,0.00011040811616362912,0.0,0.5366829234306416,0.0,0.0,0.00013589354621752658,0.0,0.12491311853536144,0.0,0.0,0.0,0.0,United States Virgin Islands,2013,VIR,34663.6460602129
1750,0.0,0.0,0.0,0.0,0.0,4.621274302075117e-05,0.0,3.895355971334944e-05,0.0,0.5366829234306416,0.0,0.006347566026403991,9.083851812309048e-05,0.0,0.0003503136729238132,0.0,0.0,0.0,0.0,Chad,2013,TCD,754.1718107400454
1420,0.0005878894767783657,0.00385856230629732,0.0,0.0,7.489970435125702e-05,0.0006169819046083281,0.0,0.0005672842195275387,0.0018181278454466507,0.5366829234306416,0.0,0.0,0.0022970962395198733,0.0,0.04040076187627752,0.010363412321501553,0.032617417941274734,0.0,0.0,Panama,2013,PAN,12741.380447123503
676,0.00029365049941181627,0.0,0.0001525994350456988,0.00035067119442818703,0.0,0.0007041086613615719,0.0,0.0006019288529579772,0.00011534844443409491,0.5366829234306416,0.0,0.0,0.0006457483927783353,0.0,0.06546477124280671,0.01696913765046006,0.0,0.03960813681673008,0.06121116937086456,Cyprus,2013,CYP,22738.390625
2840,0.006766908001475902,0.023870518031226067,0.000427828877011889,0.0006099756879157546,0.0001198507647271052,0.01196479744744919,0.038092023642094394,0.008366657320555035,0.01316066660701694,0.5396084442276876,0.005435935488310682,0.005959434921931584,0.01716662565852245,0.024721177023475437,0.00910000841793504,0.0022182389228948803,0.0037553385733989624,0.0006303704320676715,0.0006049657128639986,Pakistan,2013,PAK,1201.9083706449157
2829,0.0,0.002625311348579594,6.0856287723635385e-05,0.0,0.0,1.7603161058308446e-06,0.0,1.9465953408727706e-05,0.0012202319982738642,0.5458789103323347,0.0,0.0,0.0006381440722738004,0.0,0.002276247316363609,0.0,0.0030973613946851967,0.0006747431857547931,0.0,Nepal,2013,NPL,807.1367441893158
2830,0.0,0.00010584773557344165,0.0,0.0,0.0,0.00015289856761655993,0.0,0.00012989572246825085,4.8915572526007514e-05,0.5366829234306416,0.0,0.0,0.000252150590327397,0.0,0.001735441601967781,0.0,0.0003334710756900837,0.0,0.0,Haiti,2013,HTI,1385.5722347619344
1846,0.018006836936878087,0.013709438054447501,0.010641899278868279,0.01455140551424733,0.026772083645907087,0.03481156678464164,0.06449345350661884,0.031487619556194016,0.011957881978786307,0.5366829234306416,0.0,0.02348381227851659,0.035448485433897815,0.014987627153443837,0.1772014574511884,0.05243703897005657,0.019162162250612295,0.13919446257615822,0.12819716956546978,Australia,2013,AUS,55729.19298846116
2716,0.0,0.0035710559480563774,3.027523861628092e-05,0.0,0.0,0.0005760856718466014,0.00107384561596284,0.0005153172693818806,0.0016537938991476977,0.5366829234306416,0.0,0.11362379276463766,0.002327399342551458,0.0,0.005428089161743646,0.0,0.004412044818146934,0.0003530407215231613,0.0,Angola,2013,AGO,3152.7043273782465
702,0.0,0.0,0.0002443425823677622,0.0,0.0,0.0183730593115041,0.056984380453678395,0.010962839538248531,2.7936770870822014e-05,0.5365428830209712,0.0,0.2170526484306506,0.025878550840028616,0.0,0.21041334625376218,0.0,0.0,0.008450143837054374,0.0,United Arab Emirates,2013,ARE,38034.96839687819
1803,0.0,0.00541714940623506,0.0,0.0,0.0017774211160865067,0.0017069554125621743,0.0,0.0017387058873942448,0.00250343536618271,0.5109733156831324,0.0,0.0,0.001672080467120118,0.0,0.08250277789986524,0.0,0.04837448169021528,0.0,0.0,Bosnia and Herzegovina,2013,BIH,4297.474001095523
641,0.0,0.0,0.0,0.0,0.0,0.0007361144087403144,0.012739509056910842,0.00046118502964682023,0.0,0.5366829234306416,0.0,0.008769343591414833,0.0008996596230784038,0.0,0.17907131426646025,0.0,0.0,0.0,0.0,Brunei,2013,BRN,32342.14776185471
2836,0.0008232806586716052,0.00010584773557344165,0.0,1.5100673444275996e-05,0.0,0.005213362847611089,4.366287809400436e-05,0.0031179953558435835,0.00010136257666397124,0.5810631923639656,0.0,0.002165496373989785,0.006732515987016287,0.00010829139598499062,0.05440942668826321,0.0057213050860124536,0.00035307278800866175,0.0,0.000320480578625371,Belarus,2013,BLR,6110.904667363409
1859,0.0,7.490297227856128e-06,0.0,0.0,0.0,1.0650801488814907e-05,0.0,8.639505461715635e-06,3.4615022731056063e-06,0.5366829234306416,0.0,0.0,1.4064567563792811e-05,0.0,0.0064332872308437575,0.0,0.0012613750759080586,0.0,0.0,Sao Tome and Principe,2013,STP,1473.34465607284
388,0.0,0.0,0.0,0.0,0.0,0.0003147054015868699,0.0,0.00026847425619000534,0.0,0.5366829234306416,0.0,0.0,0.000287523240362005,0.0,0.08172961573772872,0.0,0.0,0.0,0.0,Bahamas,2013,BHS,29902.243424910746
1844,0.0,0.0,3.027523861628092e-05,0.0,0.0,7.288419916970334e-05,0.0,6.277174519677599e-05,3.4615022731056063e-06,0.540862537448617,0.0,0.001455967489358987,0.00023591433843933614,0.0,0.0004009591157023615,0.0,0.0,0.0004954033062693432,0.0,Niger,2013,NER,466.3336744100581
2484,0.005178017523696536,0.04495683962116044,0.0,0.011531270825392131,0.01159735484736034,0.030343208831153847,0.0006128110095620633,0.023075469501365638,0.024202509211529572,0.5798787709886435,0.0,0.003392609839296638,0.032407008425854304,0.046654289930954225,0.05578191106443348,0.004551372079132939,0.01896526525006558,0.0,0.030661317062440047,Turkey,2013,TUR,10138.828751347637
2719,0.0,0.0,0.0,0.0,0.0,0.00010666804362504279,0.0,9.092050985900738e-05,0.0,0.5366829234306416,0.0,0.0,5.482646576377684e-05,0.0,0.1834848936495296,0.0,0.0,0.0,0.0,Cayman Islands,2013,CYM,76620.30249505179
801,0.004530691773490127,0.0013466646500869819,3.027523861628092e-05,0.0,0.0,0.0003822730904975488,0.0,0.0003875651836071382,0.0014405094156533119,0.5380059917787222,0.0,0.0,0.0008352398388643114,0.0,0.018050682230175065,0.049301111567053184,0.007033223917406166,0.0014947146965980612,0.0,El Salvador,2013,SLV,3638.1628010479753
593,0.0,0.0,0.0,0.0,0.0,5.510322840373523e-05,0.0,4.76147180709591e-05,0.0,0.5366829234306416,0.0,0.0,6.640421500041097e-05,0.0,0.062369219919445995,0.0,0.0,0.0,0.0,Antigua and Barbuda,2013,ATG,14015.879314904394
2215,0.0005878894767783657,0.010440944718655736,0.001742813988628131,0.000976052619898203,0.01500801655337782,0.016961250232686232,0.02157837846817886,0.01620717092378118,0.034377228014294534,0.4677767714066745,0.102803165614851,0.004408745097150247,0.03127517496793609,0.01083890570204759,0.07613714080002408,0.0008740437213549092,0.007444444378453642,0.011630191184631423,0.004387127246442609,Ukraine,2013,UKR,2466.48413085938
2645,0.002117932159084422,0.00039335409381438394,0.0001525994350456988,0.0009150397979011282,0.0,0.0004356160027954532,0.0,0.00029229244167343197,0.0005349244775378048,0.5851041594091827,0.0,0.00014434807900156945,0.001446668311864072,0.0004090528150015647,0.023405102217435386,0.04708362513999888,0.004197012567549865,0.015264134825132988,0.06153633960617879,Lithuania,2013,LTU,13262.334462077057
168,0.0007644328631982953,0.006521779098423943,3.027523861628092e-05,0.0007930141539069788,0.0004532377958479791,0.0008303535537999456,0.0016739292016333192,0.000731846228322122,0.003244686357999264,0.5636452309621681,0.0,0.0010711615848953545,0.0021938555998772245,0.006769695890161469,0.05765317469756029,0.01194880224246929,0.04889507579543437,0.0021455150840091787,0.037480574805319467,Croatia,2013,HRV,11565.228059220231
845,0.0028241057047641406,0.016713122902385764,0.0007336393680854336,0.0,9.175635199220008e-05,0.0033499171113376292,0.01327236957947018,0.002386127474625567,0.007975406131243592,0.5366829234306416,0.0,0.009753946780219722,0.006096173659150318,0.017524221305207185,0.024691254277645607,0.006328450414227178,0.017973496818066502,0.007386122180931937,0.0,Peru,2013,PER,5977.2558913970315
1615,0.000882128454144915,0.0014223242180451245,3.027523861628092e-05,0.0003659243999274557,0.0005337751123547071,0.0025675543976350313,0.0,0.0021046398280032534,0.0007971594982276234,0.5366829234306416,0.0,0.0,0.002087988843543821,0.0,0.029314271442894488,0.005848833328468515,0.004523862566098923,0.0009104734397176266,0.007338505227523043,Dominican Republic,2013,DOM,6120.991028480069
1198,0.0005290416813050557,0.00039335409381438394,0.0,0.0,0.0,4.799084009734798e-05,0.0,4.76147180709591e-05,0.00021324951882496052,0.5366829234306416,0.0,0.0,0.00015651427118928323,0.0,0.017155394031971298,0.039021226283855924,0.013913302736038045,0.0,0.0,Fiji,2013,FJI,4645.112956294036
3281,0.00011710711299188666,0.0061661791290206725,0.0,0.0,0.0,0.0007752325444254444,0.0,0.0005651189299381361,0.0028565785273783327,0.533198634431826,0.0,0.007135065118137074,0.0016962179048777557,0.0,0.008106349816809789,0.0002878890665879213,0.00723669555712208,0.0,0.0,Ghana,2013,GHA,1708.8473262281834
42,0.0,0.0,0.0,0.00022864555043403755,0.0,0.00013156140269739817,0.0,0.00011257340575303154,5.241203946853842e-05,0.5366829234306416,0.0,0.0,0.00011810446011232348,0.0,0.15403642068718248,0.0,0.0,0.0,0.45277048301507294,Aruba,2013,ABW,27821.79159990687
854,0.033424959350885276,0.05441428561592827,0.015871258676225897,0.02460326793826539,0.004465119934392429,0.009486130122673232,0.0004005445539101617,0.009724293893110348,0.18290015079912275,0.1990524628997422,0.5234429428155005,0.0012068068128394775,0.06654109048591286,0.05562354857047723,0.16207925178744975,0.035518556171180764,0.02775392026975163,0.07575251799199609,0.07909584288643835,France,2013,FRA,36203.19086937741
2907,0.0,0.0,0.0,0.0,0.0,1.5985092718605346e-05,0.0,1.2970084640520463e-05,0.0,0.5366829234306416,0.0,0.0,3.6854693280086405e-05,0.0,0.0027520366764751613,0.0,0.0,0.0,0.0,Solomon Islands,2013,SLB,2182.8738547934595
2367,0.12975880054069355,0.05980124685454804,0.03938808543978148,0.007916261122065456,0.06400279940220334,0.15965176253250385,0.003802695214517518,0.12852074192608443,0.04612186047425588,0.5366829234306416,0.01288580730233223,0.0009753040949872506,0.1258728535369575,0.062287545835507295,0.14362837261630898,0.06839747574874228,0.015130295331398341,0.09325479602446013,0.012624462634446014,Japan,2013,JPN,34239.88624736835
857,0.26781572872107845,0.017401624970804865,0.09483152747141513,0.08044525327108805,0.05397871293838919,0.06783794188535083,0.009210084157387645,0.06526180657169288,0.08728226932172982,0.3124085557026406,0.1201985545271932,0.003751272791967151,0.0883407134938455,0.018056891672794968,0.1376019210820807,0.2206673853926062,0.006882227185854825,0.35096065625084066,0.20053279469158197,Germany,2013,DEU,40135.01583198371
866,0.0013529108179313942,0.0007640859768092832,3.027523861628092e-05,0.0,0.0,8.533087870588103e-05,0.0,8.875522026960496e-05,0.0004370234031469391,0.5525674075106249,0.0,0.0,0.0006389433251796824,0.0,0.002053881056175236,0.006072997878872647,0.0016457348364092535,0.000616503946540446,0.0,Cambodia,2013,KHM,1049.994506498087
874,0.0,0.0003857881370185697,0.0,0.0,0.0,0.0,0.0,2.1436366935083906e-06,0.00017828484939965138,0.5386330383891869,0.0,0.0,9.682149701855033e-05,0.0,0.004379083853109347,0.0,0.0060102442801317464,0.0,0.0,Lesotho,2013,LSO,1084.7536238716355
2636,0.029599852645120134,0.00028743069867298414,0.008073091153850505,0.005582520680677346,0.0005637424859386059,0.004866633917674711,0.0,0.003680970649088211,0.019003262867986103,0.6038458858775169,0.052680230375240035,0.0,0.016259108237589363,0.00029842792524834206,0.13106556040280284,0.17941873181559148,0.0008364676336905031,0.21980034294592007,0.10237517446066385,Belgium,2013,BEL,39970.31749747935
1991,0.0,0.0002496009146939128,0.0,0.0,0.0,0.009953769653818192,0.08492680270124105,0.005999995799338197,0.00011534844443409491,0.5360551801017208,0.0,0.08639074867898688,0.0122622956490437,7.775431704269478e-05,0.026387947842010772,0.0,0.0002122435281836658,0.0,0.0,Algeria,2013,DZA,4057.766136822925
285,0.0,0.0,0.0,1.5100673444275996e-05,0.0,0.010192034662082166,0.01658695898908245,0.006082276803735489,3.4615022731056063e-06,0.5366829234306416,0.0,0.20193537189421013,0.009809365645094409,0.0,0.27997169211796946,0.0,0.0,0.0,0.0008515609056428963,Kuwait,2013,KWT,31077.395360051763
431,0.02536281137104182,7.490297227856128e-06,0.0015899087430913587,0.01696141198313178,0.0026764423236034698,0.0033392485288780485,0.005323884625142416,0.0033085408397109956,0.005580326275609916,0.5442067860377621,0.0,0.011578793612621008,0.0048636571708882805,1.063036049972374e-05,0.10997342522852764,0.30344153180588035,4.3453721111221854e-05,0.08545258683447457,0.6139260318153144,Denmark,2013,DNK,51831.79793092319
1914,0.0017648453862445632,0.002958213447595422,9.143733683098986e-05,1.5100673444275996e-05,0.0,0.00044806268233163086,0.0,0.00043087097539518647,0.0021537886719296185,0.5366829234306416,0.0,0.0,0.0016601373451265093,0.0,0.003450851186150194,0.0026527062582187896,0.0021335046278579597,0.000619277243645891,6.92267864866704e-05,Kenya,2013,KEN,1420.0780126679838
1956,0.0,0.0009532348967046399,6.0856287723635385e-05,0.0,7.473113787484759e-06,1.0650801488814907e-05,0.0,1.5135374229922878e-05,0.00044751280397453187,0.5563993590190204,0.0,0.0,0.0004686796204294971,0.0,0.01082435752823378,0.0,0.013969370476759762,0.008386358003629137,0.0,Namibia,2013,NAM,4648.32472961827
2894,0.0,0.0,0.0,0.0,0.0,8.872704412218096e-06,0.0,8.639505461715635e-06,0.0,0.5366829234306416,0.0,0.0,1.7923817309337516e-05,0.0,0.001273079338851667,0.0,0.0,0.0,0.0,Comoros,2013,COM,1337.3976451376266
1260,0.07067561388549043,0.009714612866257565,3.027523861628092e-05,0.0011743442913886959,0.002002176417965747,0.0038655652635507048,0.0,0.003992772349962159,0.017216568260352803,0.6461366961610813,0.029169275048402544,0.0,0.007813516960120401,0.01005012719125508,0.23240092989662972,0.8745498342152651,0.05769998410525988,0.0016999386824009986,0.04396876142036223,Finland,2013,FIN,43044.9971201474
1279,0.00017595490846519652,0.0,0.0,0.0,0.0,0.005803691077041231,0.1797137836791159,0.0034644416901479696,1.0454436158167438e-05,0.5366829234306416,0.0,0.1062246494347693,0.010981298763090588,0.0,0.2858162189533842,0.005836951815196211,0.0,0.0,0.0,Qatar,2013,QAT,72012.54955106671
584,0.0,0.005697089807680188,0.0,0.0,0.0,0.0,0.0,3.895355971334944e-05,0.002632804643056354,0.498711070856267,0.0,0.0,0.00040976326336733526,0.0,0.18396661301401715,0.0,0.25249214691735616,0.0,0.0,Bhutan,2013,BTN,2436.861451456315
1734,0.006766908001475902,0.006143481258633229,0.0,0.0002133923449347689,0.0,0.0003644921197315806,0.0,0.00037024286689191883,0.003290140428252166,0.5352191179544346,0.0,0.0,0.0014358441439386981,0.0,0.06035679368965761,0.1347034487161609,0.05869571198538317,0.0,0.012859566615470731,Uruguay,2013,URY,15205.456129439766
1924,0.0,0.003563489991260563,0.0001525994350456988,0.0,0.0,0.008970481970460156,0.007570826213941745,0.005997830509748794,0.0016642832999752904,0.6216818783529575,0.0,0.20260855290288296,0.01082642638572796,0.0036186150460970168,0.027709127886027397,0.0,0.003244398678112336,0.0013024327639538677,0.0,Iraq,2013,IRQ,4479.470545887434
1266,0.0,1.50562540236704e-05,0.0,0.0,0.0,1.954128687179897e-05,0.0,1.7300663819325294e-05,6.957969215636522e-06,0.5366829234306416,0.0,0.0,2.153187328446215e-05,0.0,0.021541246637823305,0.0,0.004548474691167262,0.0,0.0,Saint Vincent and the Grenadines,2013,VCT,7041.158187405685
1265,0.0,0.0006278987544846262,0.0,0.0,0.0,0.00019379480037828663,0.0,0.00016887093507749433,0.00029017179156064064,0.5389117257716156,0.0,0.0011639231989332205,0.0002683868422154579,0.0,0.06062752599154307,0.0,0.03597124158973807,0.0,0.0,Suriname,2013,SUR,9386.86975302772
1928,0.0026475623183442112,0.13705723169660755,0.0,0.0,0.02860571231707189,0.11752864278792537,0.657775735062519,0.08280498282503125,0.12007563277572728,0.44137114192154947,0.19937969624537577,0.7097306784065032,0.1826057201676415,0.1422313138212346,0.12424676768327617,0.001238014077929816,0.030755695209690282,0.0,0.0,Russia,2013,RUS,9621.509765625
1788,5.825931751857678e-05,0.00010584773557344165,0.0,0.0,0.0,5.31651025902447e-06,0.0,4.308926282910806e-06,5.241203946853842e-05,0.5373789451682575,0.0,0.0,5.0259306301593756e-05,0.0,0.00031581992374587786,0.00039007008072973405,0.0003371372313606407,0.0,0.0,Burundi,2013,BDI,305.29084164785206
1931,0.23109470434573318,0.2958212690999742,0.0,0.010036456686463802,0.004006244526388978,0.01991466947691354,0.02349552028397591,0.018565171286640408,0.15786195102365888,0.8176687800459834,0.01809948210418479,0.14689104290758973,0.07889158026775106,0.30698893771268465,0.049744400873395975,0.07710068422070482,0.04737318125347275,0.0,0.010130559110498219,Brazil,2013,BRA,9216.143360436254
1221,0.010768558093660976,0.00015880943314414153,6.0856287723635385e-05,0.0010980782638923524,0.0011799466052575245,0.0021514796817113774,0.0021379610146696243,0.0018794497107054017,0.006346052536024186,0.6194523792935275,0.018989019037202286,0.0014051721926732334,0.005436835683392257,0.00016734895431678916,0.05444228211791385,0.07324909366826633,0.0005187341422422304,0.0018681853734646681,0.02259945558365588,Hungary,2013,HUN,11705.009252356425
3290,0.0,0.0001890732603273986,0.0,0.0,0.0,0.00012622711146760774,0.00760433070240319,0.00011040811616362912,8.737670889384758e-05,0.5366829234306416,0.0,0.01764877423553393,0.0007590367832377866,0.0,0.01374295253482569,0.0,0.00491198624642189,0.0,0.0,Equatorial Guinea,2013,GNQ,11614.00290770301
1606,5.825931751857678e-05,0.011613668022006947,0.0,0.0,0.0,0.0,0.0,8.009406191199532e-05,0.005370538259058061,0.45851041594091824,0.0,0.0,0.0010802907798077449,0.0,0.04143902906887967,0.0005999768152071014,0.056837582086355865,0.0,0.0,Laos,2013,LAO,1893.3266270533788
1516,0.0,0.0,0.0,0.0,0.0,3.5384131824276577e-06,0.0,2.1436366935083906e-06,0.0,0.5366829234306416,0.0,0.0,6.597261843123465e-06,0.0,0.03322664970535829,0.0,0.0,0.0,0.0,Nauru,2013,NRU,6164.892560634681
2793,0.0,0.0,0.0,0.0,0.0,0.00016890144130593123,2.5679638280832674e-05,0.00014505274959406779,0.0,0.5366829234306416,0.0,7.199631329341922e-05,0.00016866291535869022,0.0,0.06110176607123207,0.0,0.0,0.0,0.0,Barbados,2013,BRB,16667.7383770438
1784,0.10651392132873616,0.0035559240344647494,0.006146485060087173,0.043318951085868064,0.024397169289383104,0.04117359812470503,0.03958495367587002,0.035320182129436294,0.04329321871774837,0.6372186999233609,0.0872362692870448,0.054202812594055134,0.05428559762088809,0.0036915007156479683,0.09841862471983155,0.11148142707588553,0.001786441891045231,0.028896738963132624,0.13716901078586877,United Kingdom,2013,GBR,43310.02055740705
3184,5.825931751857678e-05,0.0009532348967046399,0.0,0.0,0.0,0.0029302862012607813,0.0,0.002098143959235046,0.0004440163370320009,0.5403051626837595,0.0,0.0,0.002037978447432916,0.0,0.05566062199595082,0.0006974052240399925,0.0054228772596329085,0.0,0.0,Lebanon,2013,LBN,8539.566078360724
333,5.825931751857678e-05,0.006249404653774629,3.027523861628092e-05,0.0005489628659186798,0.0,5.31651025902447e-06,0.0,4.76147180709591e-05,0.003020912473677286,0.5322232285933254,0.0,0.0,0.0014025495514593833,0.0,0.0015903078612345995,4.075359052400207e-05,0.00207946549327395,9.512409071676696e-05,0.0011515747044142002,Ethiopia,2013,ETH,546.5928894362197
3185,0.0,0.00162660505153211,0.0,0.0,0.0,0.0005298551478550843,0.0,0.0003334329438720778,0.0015104387545039303,0.5286002926217516,0.0026808419318814854,0.0,0.0009831701338444217,0.0,0.04480517023155825,0.0,0.018111417594392856,0.0,0.0,Armenia,2013,ARM,3402.0839043531596
347,0.00041134609035843605,0.001407192304453496,3.027523861628092e-05,0.0,0.0,2.8431772254783036e-05,0.0,3.678827012394703e-05,0.0006782796221815723,0.5365428830209712,0.0,0.0,0.00022182465149850136,0.0,0.0023336597311027227,0.001729908727403194,0.0028368688137732205,0.0005767533546957328,0.0,Malawi,2013,MWI,366.01456384509544
2535,0.0,0.0,0.0,0.0,0.0,1.5985092718605346e-05,0.0,1.2970084640520463e-05,0.0,0.5366829234306416,0.0,0.0,3.470812833286035e-05,0.0,0.0026828532920888533,0.0,0.0,0.0,0.0,Solomon Islands,2014,SLB,2153.3325193785404
2272,0.0,0.0,3.027523861628092e-05,0.0,0.0,0.0001226709173144141,0.0,0.00010391224739542187,3.4615022731056063e-06,0.5366829234306416,0.0,0.0,0.00027772668331562235,0.0,0.1205640034641269,0.0,0.0,0.08940915737157626,0.0,United States Virgin Islands,2014,VIR,34098.71099727385
2282,0.0003524982948851261,0.04702991178321354,3.027523861628092e-05,0.0001066199064398881,0.00653099575083245,0.014038058638761073,0.010546517187551029,0.011224839578566223,0.02178295408729818,0.546714972479621,0.0,0.02114023424474657,0.01670614180574784,0.04851676366078387,0.027569906341849235,0.00026056158606162255,0.016652018786095332,0.00010159511729613887,0.00023817865660218722,Vietnam,2014,VNM,2451.159231630409
2511,0.002706410113817521,0.018211182347956992,6.0856287723635385e-05,0.003340299472284849,0.00034460606660634605,0.0015487047727450582,0.0060720088099891845,0.00129482152156675,0.011866973838280502,0.5366829234306416,0.0,0.002990489962373527,0.005726462100686598,0.01897905383972222,0.1682477385015661,0.0403578965269901,0.1303212242337905,0.0040951429491370836,0.15067025287715874,New Zealand,2014,NZL,38002.387332695
145,5.825931751857678e-05,0.0017552263170609525,0.0,0.0,1.8710878881446805e-05,0.0031596607241417703,0.004943453468618535,0.0021782596740429353,0.000814641832940278,0.5357068208736849,0.0,0.0019468358078955814,0.003129255529326942,0.0,0.017832447384446826,0.00019719351527600223,0.0028249660283628125,0.0,0.0,Syria,2014,SYR,856.2460999233856
2,0.005413408705589776,0.007225413080434671,0.0,0.001113331469391621,0.0,0.0002933682366677081,0.0,0.0003182759167462609,0.0039160080109652,0.5278339023200724,0.0,0.0,0.0014771541012741443,0.0,0.06746857848725585,0.10743022710047234,0.06881936093094583,0.0,0.06684590058319143,Uruguay,2014,URY,15649.414339770627
35,0.1331131248826722,0.004456272893166647,0.012385019077987483,0.04874909224360772,0.018774540820704098,0.03679592312212368,0.04006782507347251,0.030825040941836884,0.044849146507174635,0.6796488538981398,0.07876095906412807,0.05324469634325117,0.0512582102997854,0.004595225400949686,0.09215743048985545,0.13830750774209308,0.0022224700054634763,0.05780096582844995,0.1532405574306073,United Kingdom,2014,GBR,44367.85299791053
2531,0.0,0.0,0.0001525994350456988,0.0,0.0,0.055442827164394456,0.10411117307360084,0.04075722428842576,1.7447370043229268e-05,0.5363338674841496,0.0,0.7251995088473194,0.06680957095489728,0.0,0.17286997212269328,0.0,0.0,0.0014383243221206775,0.0,Saudi Arabia,2014,SAU,19562.694379582295
2466,0.00017595490846519652,9.07158219818131e-05,0.0,0.0,0.0,7.094607335621283e-06,0.0,8.639505461715635e-06,5.241203946853842e-05,0.5366829234306416,0.0,0.0,0.00012116445695198616,0.0,0.00047382871902508294,0.0016637683035207024,0.0004107291961876214,0.0,0.0,Sierra Leone,2014,SLE,744.0700379783291
119,0.0004701938858317459,0.003412170855344278,9.143733683098986e-05,0.0004116840164252618,0.0005393939949016882,0.0012588749492597777,0.0,0.0011757305941496171,0.001709737370228192,0.5366829234306416,0.0,0.0,0.0019438264551200116,0.0035609979160172137,0.010036023102648844,0.0014918824115147074,0.005189831964174503,0.0013052060610593125,0.003947976613458526,Sri Lanka,2014,LKA,3932.260482077071
3279,0.0,0.0009759327670920828,0.0,0.0,0.0,0.003917130078772013,0.019678898762912598,0.0027065903338571243,0.00045100927091706275,0.5341043684247195,0.0,0.05669178213165706,0.003577750588513321,0.0010143207664899002,0.04262816412056052,0.0,0.0032364308997883257,0.0,0.0,Azerbaijan,2014,AZE,5505.988232660364
3331,0.0031771924776040003,0.0005371072729348549,0.0,0.00783999509456911,0.000741673766593005,0.003453046741780245,0.00016997372916271032,0.0025138795604003096,0.0022342074116078296,0.5516616735177314,0.0,0.0,0.003747900114276952,0.0005530956402010733,0.09943821150825834,0.046269741480846074,0.0037543364908490104,0.0,0.3453677170679807,Ireland,2014,IRL,50368.13773949649
2259,0.004118757205176958,0.01211302117053069,0.0,0.0,0.0,0.00015467666469315674,0.006880184170640651,0.0002489866498853836,0.005842561296299734,0.5227478575907476,0.0,0.0,0.0017632181341879815,0.0,0.012022930725017525,0.010646984438267202,0.01502766741366055,0.0,0.0,Mozambique,2014,MOZ,573.99557916019
