,scale__net_elec_imports,scale__per_capita_electricity,scale__biofuel_elec_per_capita,scale__hydro_elec_per_capita,scale__solar_elec_per_capita,scale__wind_elec_per_capita,remainder__country,remainder__year,remainder__GDP_per_capita
821,0.5366822267121856,0.16757440288537645,0.05183554770792044,0.12307794655279272,0.00207719933995535,0.16127009806701115,New Zealand,2013,37218.82569890987
822,0.5366822267121856,0.025482349886151605,0.0,0.01397669218701345,0.0,0.0,Dominica,2011,7881.5252024328465
823,0.5366822267121856,0.00037425505832902004,6.194751891642255e-05,0.0006857528579182208,0.0,0.0,Ethiopia,2001,272.2885779582868
824,0.5366822267121856,0.020913294417950035,0.05569893676696326,0.014878263911998181,0.010043032322774778,0.0,Fiji,2020,4703.576707910712
825,0.5383543510067581,0.002121313196468081,0.0,0.0030816474030969563,9.983868656661228e-05,0.0,Democratic Republic of Congo,2020,487.4331126463804
826,0.5365428830209712,0.020027262572541657,0.0,0.000377100404928858,0.0,0.0010561780494404733,Tunisia,2003,3021.626688344537
827,0.5366822267121856,0.001377367165887224,0.0,0.00027283079755174,0.0,0.0,Haiti,2021,1283.0528696431895
828,0.6161081307043823,0.27440963106042787,0.8769611196010069,0.05241875817924796,0.0,0.010903432381277764,Finland,2006,44074.030920414116
829,0.5366822267121856,0.024510040954125897,0.024461152710887512,0.0011176788951131119,0.0033085431409435686,0.01669536494665996,Jamaica,2015,5077.550621883548
830,0.6032885111126594,0.05531779819465196,0.014428645216305786,0.017288549585015373,0.002289818765050913,0.01131255333824757,Argentina,2018,13105.397163316997
831,0.5641329338814185,0.05766460191406845,0.006651454634550225,0.020255788723059373,0.0022056954272957124,0.05249380755955042,Turkey,2015,10851.954130565842
832,0.5366822267121856,0.03900732290870228,0.0,0.013345332506768455,0.0,0.0,Dominica,2020,6566.364207694928
833,0.5518010172089458,0.07219215838555836,0.11051052872848231,0.001357498992080483,0.00023942796130326465,0.07143718450134974,Poland,2014,12024.609507099387
834,0.5704730718316728,0.284076788298797,0.7687264145502334,0.04419770026894111,0.0,0.006196029229897986,Finland,2003,40044.30485558293
835,0.5312478227548247,0.022842634047912966,0.0,0.0038039186488523246,0.0,0.0024959967155482473,Egypt,2005,2703.222583374822
836,0.5459485821779418,0.03310985406273092,0.000321272649828619,0.01655489036831605,9.891425428358809e-05,0.000770870013658898,Vietnam,2016,2741.052937454276
837,0.5371002577858287,0.0018742534018653474,0.00545351778598713,0.00087985289432369,0.00019320634715205525,0.0,Tanzania,2012,843.938903808594
838,0.5277642304744652,0.007740725230810591,0.002577444011191567,0.004765169107644603,0.001568761584292047,0.0,Myanmar,2019,1577.8027114630877
839,0.5458789103323347,0.28601890384538525,0.4587256498187928,0.17344646153279158,0.0,0.05599968705835572,Sweden,2007,49145.19583324119
840,0.5315265101372535,0.009385769877440721,0.0,0.01299614944833089,0.0,0.0,Laos,2009,1466.0890868897027
841,0.4927192921340486,0.14667705633576564,0.004963064325876419,0.0,0.28029618810348095,0.007921514809819764,Israel,2019,39591.36875785157
842,0.5439280986553333,0.08939300051759204,0.052250809696794666,0.023417872680418676,0.00342594604088764,0.0006650009940921499,Slovakia,2010,14584.260678210063
843,0.5366822267121856,0.03801906610833738,0.0,0.013693146125662126,0.0,0.0,French Polynesia,2003,23669.695737027945
844,0.5398871316101164,0.00923365717080657,0.002753887634036274,0.003904968872038536,0.0016649025417265623,0.0013439982314490562,Pakistan,2015,1282.4431529424292
845,0.5406535219117954,0.03662196235400828,0.0005109602249933887,0.012693983814233652,0.0,0.0003219135950894001,Turkey,2003,6566.848852211542
846,0.5443461297289764,0.08777504081420759,0.11193831223343875,0.01866315455876694,0.10234389805360783,0.0006621299698327126,Slovakia,2014,15600.367167180191
847,0.5421166306695464,0.00027455004278962864,0.0,0.0,0.0004418786312855618,0.0,Niger,2016,489.43381066784315
848,0.6209154880512784,0.23677946385416523,0.6985949875485488,0.05710642181375925,0.0,0.01882171728880566,Finland,2009,42412.09784941831
849,0.5366822267121856,0.01345341026749492,0.0,0.0,0.0,0.0,Maldives,2008,9297.008535187464
850,0.5355674771824706,0.02990746923435923,0.0,0.00013956270720130837,0.01918012100818585,0.014892002833700945,Tunisia,2019,4090.4334019466755
851,0.5366822267121856,0.010194088905859223,0.022790705821486047,0.0064082803330198276,0.0,0.0,Samoa,2003,3408.0957365406093
852,0.5730509301191388,0.09262805644861662,0.43635960492008563,4.165979244053515e-05,0.1522900498731217,0.8650378149782771,Denmark,2018,56563.48847296692
853,0.5366822267121856,0.10745130930765528,0.0012445042938175094,0.0004899230031415184,0.032315379317676536,0.019863540216948947,Puerto Rico,2016,29961.752822464874
854,0.8499268445621124,0.08493533342040929,0.054225440265289186,0.019821099781521537,0.010554243375287152,0.03940480796077607,Italy,2009,31615.27081450848
855,0.5366822267121856,0.18092740325917334,0.0,0.0,0.3843521347452496,0.0,Guam,2016,34509.6006451551
856,0.5366822267121856,0.9999999999999999,0.0,1.0,0.0,0.010839910969537715,Iceland,2015,52951.68151108975
857,0.5895631575280429,0.13758807540701956,0.029704048932558808,0.0008352139702438086,0.0,0.0020793393198974184,Belgium,2002,36393.24176657038
858,0.5366822267121856,0.0016010778714850636,0.0,0.0010955035846041072,0.0,0.0,Guinea,2003,651.3052606324953
859,0.5314568382916464,0.039846586088285,0.003390024569667675,0.03936896033615368,0.011003517464836908,0.12815211547833777,Costa Rica,2018,12470.956720729955
860,0.5230265449731764,0.2860653553160395,0.47863942741694654,0.17979994025880053,0.0,0.077769587383571,Sweden,2008,48544.1158941036
861,0.5268584964815718,0.004766104157448917,0.0,0.002241243977739448,0.0,0.0,Cote d'Ivoire,2004,1534.076711898726
862,0.5520797045913746,0.0067058759841596965,0.0,0.0,0.0,0.0,Botswana,2006,5700.0768034510775
863,0.5649689960287048,0.011435414587129251,0.0,0.0,0.0,0.0,Macao,2013,98751.81570763058
864,0.5373092733226503,0.0004060979291455066,0.0,0.000310286170339972,0.0,0.0,Rwanda,2012,650.8950426520225
865,0.5380756636243293,0.006786848862633274,0.0,0.0011215229359380747,0.02876925707999575,0.010370857381152156,Mauritania,2020,1612.1527026662293
866,0.5411412248310458,0.01738368752638447,0.03394595869339439,0.007597698640028809,0.1336830768804108,0.0005702571935307211,El Salvador,2020,3761.7541324664917
867,0.5366822267121856,0.0009731900297240072,0.0,0.0,0.0,0.0,Comoros,2008,1235.6527447321625
868,0.5368912422490072,0.0012538196466318915,0.0003328077050751253,0.0007487470769372999,0.004321720923138078,0.0,Rwanda,2019,871.2795213562563
869,0.3705148749390371,0.3315896116184785,0.11855601615078624,0.2672048516023656,0.0005740724477580207,0.017489562032426784,Canada,2005,40989.52682394749
870,0.5373092733226503,0.07946058000617333,0.02160601292524302,0.007492660224486698,0.0003115336793791513,0.0,Malaysia,2012,8711.281086846526
871,0.537169929631436,0.059528793180219225,0.0,0.03529891393593815,0.0,0.0,Suriname,2012,9214.717096445169
872,0.5366822267121856,0.002508256061652591,0.0,0.0,0.0,0.0,Solomon Islands,2014,2153.3325193785404
873,0.536473211175364,0.032582252760990124,0.0,0.014633951092316634,0.0,0.0,Armenia,2007,3019.465604865895
874,0.5366822267121856,0.007088043299819432,0.0,0.0,0.0,0.0,Maldives,2002,6876.457554522842
875,0.5198913119208528,0.011353683964635135,0.0006340008142894555,0.015607814810065825,0.0,0.0,Mozambique,2005,389.0800185415548
876,0.5366822267121856,0.09942426256880581,0.0,0.0,0.0,0.0,Bahamas,2008,32425.588081447524
877,0.58963282937365,0.05244429189314696,0.003084986442037843,0.00017348636748160573,0.0,0.0003703621294674035,Belarus,2012,6047.871128882873
878,0.5366822267121856,0.0207482824410128,0.0,0.0,0.07187738330197968,0.0,Maldives,2020,7013.570000276683
879,0.5371002577858287,0.018812158358772972,0.0019609593919060653,0.01945171148349776,0.0002357302321711679,0.0,Colombia,2000,4003.8403241989577
880,0.5314568382916464,0.0019290400567455116,0.0,0.002800912296598886,0.0,0.0,Democratic Republic of Congo,2010,393.02743434042264
881,0.5367518985577928,0.007630676128293182,0.006838578864104661,0.00579611683164449,0.0,0.0,Bolivia,2001,2015.3774770883003
882,0.5366822267121856,0.040092958626683065,0.0,0.016188625353462556,0.0,0.0,French Polynesia,2004,23545.38861303682
883,0.5301330732251097,0.03656305216190008,0.0,0.04990119974195915,0.0,0.0,Tajikistan,2013,898.6467464016572
884,0.5366822267121856,0.1084685013564323,0.0,0.0,0.006330512274149638,0.0,Trinidad and Tobago,2015,18389.53103206732
885,0.5642026057270256,0.055138371459370575,0.01595639920006528,0.050529676391585426,0.008631424226596842,0.06115389336011042,Croatia,2014,11562.575091982613
886,0.5359855082561137,0.030782998395203896,0.0,4.893944475280859e-05,0.016949465909248486,8.110643532910193e-05,Algeria,2021,3943.171983377122
887,0.5325019159757541,0.028224220191530904,0.0,9.876782394638985e-05,0.025083545567578313,0.013869200441276429,Tunisia,2020,3703.2437436036093
888,0.5366822267121856,0.08358845223488318,0.0,0.0,0.0,0.03480183831683332,Seychelles,2018,16628.130425476218
889,0.5368912422490072,0.004488910821564394,0.0,0.006319915444555994,0.0,0.0,Lesotho,2006,879.4757493697383
890,0.5366822267121856,0.35883102019341995,0.0,0.0,0.0,0.0,Bahrain,2006,21783.85153434625
891,0.5366822267121856,0.0008149448831097025,0.0,0.0009685781616148642,0.00032170243449241735,0.0,Uganda,2006,650.7400775928954
892,0.8086811119626558,0.03718456085632546,0.029252045656603116,0.0429682558868422,0.0,0.00017297921163109348,Brazil,2005,7325.912358432154
