Country;Product;Flow;NoCountry;NoProduct;NoFlow;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021 Provisional
Sweden;Heat;Commercial and public services (PJ);34. Sweden;08. Heat;11. Commercial and public services (PJ);..;..;..;..;..;..;..;..;..;..;..;..;..;22,95199992;30,56299942;29,31599872;28,95199833;24,75800122;20,37200165;20,74700076;24,16999865;46,19999822;50,96600014;50,96900207;51,65600152;56,76100026;46,10899813;48,41299835;49,00299802;46,81699857;51,61600084;52,01599933;53,02699849;51,86800014;53,35199884;52,605999;50,0569998;51,25599884;53,88499941;60,77699975;52,04799905;56,55500132;56,38899889;53,33600108;51,54400044;55,07600166;51,74999937;53,79499996;52,38700006;45,6980009;..
Sweden;Heat;Other final consumption (PJ);34. Sweden;08. Heat;12. Other final consumption (PJ);..;..;..;36,20300002;40,12199973;46,6949994;48,30299856;51,31800116;54,86000046;98,7400007;96,5680019;93,14600047;83,35600185;0;0;0;0;0;0;0;0;0,172998576;0,191001816;0,288001598;0,295001928;0,295001928;0,295001928;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;0,300000967;..
Sweden;Total;Production (PJ);34. Sweden;11. Total;01. Production (PJ);309,2240187;330,4556206;387,3259131;377,0818434;489,7760299;519,702397;551,6779935;623,0968131;614,7298198;675,2070531;806,3091672;799,4953386;873,6653045;1016,836452;1124,567342;1216,874399;1231,033642;1249,469772;1213,339735;1242,695232;1315,66532;1233,988468;1227,354366;1308,577587;1332,916179;1338,57116;1362,722549;1428,166897;1396,798579;1283,641014;1427,36811;1341,676141;1304,533339;1447,055159;1446,360707;1368,21522;1397,015246;1384,354492;1264,10847;1381,118063;1382,339256;1504,218176;1467,734146;1452,812055;1435,204962;1475,639628;1528,873735;1541,446343;1553,77474;1449,509667;1488,164942
Sweden;Total;Imports (PJ);34. Sweden;11. Total;02. Imports (PJ);1385,186322;1335,604143;1347,566282;1329,81976;1397,446717;1399,861286;1386,523121;1274,131489;1459,095328;1377,275815;1143,616942;1142,30884;1167,873913;1049,432142;1133,307525;1239,784485;1109,453178;1100,722067;1151,183072;1182,112387;1128,871983;1190,630561;1228,617029;1266,30829;1257,691132;1340,594323;1304,473124;1286,6803;1233,088004;1319,835448;1295,292272;1282,18724;1421,528495;1381,17234;1373,963361;1349,891439;1301,441123;1407,832501;1298,818729;1418,473199;1360,581997;1350,30473;1214,567414;1340,70472;1382,653973;1528,932626;1475,002397;1492,351336;1291,304077;1385,520303;1280,110474
Sweden;Total;Exports (PJ);34. Sweden;11. Total;03. Exports (PJ);-81,65471241;-92,79960976;-77,30024782;-70,11582044;-103,9943133;-102,0779647;-120,1491523;-139,5027985;-164,5817557;-219,9348188;-205,1200657;-225,3644788;-312,6238133;-306,733015;-280,4253577;-307,2276226;-355,1044594;-322,2627606;-398,4777898;-414,0538288;-386,8247406;-449,2963141;-456,7520671;-407,526997;-444,3554798;-448,713005;-473,633542;-450,79428;-469,7287564;-511,0685623;-488,089972;-446,2169311;-465,3702893;-528,1963047;-521,9868575;-512,8330682;-499,8963084;-575,1049524;-546,8239264;-583,1407027;-557,036415;-686,0346119;-506,7045727;-648,7689476;-765,6277147;-815,0533702;-879,6474085;-841,8440167;-632,3670665;-708,2074232;-846,2577706
Sweden;Total;Total energy supply (PJ);34. Sweden;11. Total;04. Total energy supply (PJ);1508,939731;1539,529178;1626,189294;1540,937626;1634,194857;1773,281735;1746,275799;1738,166315;1815,880307;1694,970702;1775,582524;1700,135195;1723,031104;1820,563891;1977,368386;2059,968687;2026,174014;2067,788679;1989,205298;1975,965267;2038,535846;1948,514304;1947,017607;2080,78127;2107,219509;2156,078506;2104,965746;2143,172971;2104,727178;1996,863052;2123,626176;2177,130339;2129,064381;2211,417732;2159,287563;2103,460746;2092,954148;2078,175895;1904,269684;2137,28582;2089,830477;2111,144948;2082,343369;2029,619729;1877,130725;2019,339167;2075,415132;2116,68591;2058,757605;1877,231141;1957,645417
Sweden;Total;Electricity, CHP and heat plants (PJ);34. Sweden;11. Total;05. Electricity, CHP and heat plants (PJ);-65,66188585;-73,04987545;-60,91694354;-42,56192861;-76,11961209;-117,354794;-145,922285;-196,9162278;-185,5402066;-170,6188073;-242,238095;-258,879168;-284,609026;-390,0911815;-450,9361246;-534,8433354;-517,0920403;-525,2148342;-495,6877705;-513,2428429;-582,7906486;-486,6831695;-470,5031804;-563,8250768;-535,6569437;-596,0300177;-544,9948517;-574,74176;-564,5767916;-449,0616189;-558,5057641;-538,4518462;-543,2725445;-607,8020182;-569,5710536;-533,424274;-530,4572772;-504,343071;-428,9457363;-479,6434924;-474,0504593;-514,3861826;-534,9695423;-518,2678277;-452,958483;-506,5379674;-531,7213517;-552,6174695;-539,348014;-414,9451441;..
Sweden;Total;Oil refineries, transformation (PJ);34. Sweden;11. Total;06. Oil refineries, transformation (PJ);-10,68885435;-11,42373823;-14,11254724;-5,038227648;-13,05933258;-22,25862816;-30,7977826;-23,98947221;-13,03314415;-13,8893615;-18,90775209;-11,83948747;-22,24147484;-21,554915;-36,49745766;-68,87999012;-40,60673069;-50,27171984;-22,75473884;-4,894038443;0,000226087;-0,000397746;0,004714337;0,002461838;0,00753624;0,000372625;0,007259911;-1,25604E-05;0,003303385;-0,005237687;0,009571025;-22,57247487;-37,63205115;-43,36018808;-38,78197252;-33,16274264;-36,30123072;-32,96904871;-16,53832473;-22,57018469;-15,07549031;-30,35879244;-27,04625489;-17,65597006;8,173215565;5,656735238;18,99260177;-11,49942301;-41,0034258;-18,95875568;..
Sweden;Total;Total final consumption (PJ);34. Sweden;11. Total;07. Total final consumption (PJ);1362,166265;1382,053096;1457,875086;1384,43701;1463,202939;1540,788798;1490,624675;1439,0956;1495,792497;1448,676334;1405,836293;1325,52425;1293,89648;1288,305654;1365,319637;1397,479939;1394,865676;1387,230745;1341,830161;1344,693665;1347,03679;1427,425695;1428,639072;1465,619012;1499,106688;1542,490004;1512,595842;1517,208665;1494,531319;1477,824455;1470,41693;1487,417737;1461,665555;1455,406004;1434,555363;1431,476947;1440,105469;1404,695252;1338,464301;1455,997189;1387,381268;1386,470685;1370,733723;1334,330267;1350,796181;1381,255812;1394,441783;1367,892213;1357,097089;1329,976476;..
Sweden;Total;Industry (PJ);34. Sweden;11. Total;08. Industry (PJ);509,7391444;506,6323128;555,3680925;534,4478252;544,5967749;541,0798294;507,1612605;511,7003379;527,2495855;500,2948206;463,7748254;428,0024461;441,7631472;465,2619558;484,3575529;476,2241873;486,4770366;492,8697485;485,0143697;496,3544598;491,392905;508,1571872;526,5828209;531,0272431;556,8620264;567,4561544;565,3623902;572,4987028;560,7209791;572,5572678;524,7417719;525,2717789;510,5549968;514,0251925;498,7537139;505,3178292;513,3044642;496,772202;456,9937962;498,7839887;483,2823994;476,1244995;469,6672105;457,8393288;467,305378;464,3550572;465,9580532;465,3456416;462,2143548;486,7411023;..
Sweden;Total;Transport (PJ);34. Sweden;11. Total;09. Transport (PJ);202,8558987;207,3619966;220,4240003;218,4812498;225,6813023;241,0727997;250,306;257,1690026;253,1842031;244,0501965;239,8330087;241,3045977;246,0472038;257,7755987;265,8744023;282,7707989;287,5499976;302,714202;310,2666072;289,4373945;285,4119998;296,5605983;282,8418991;293,0262022;296,7509972;294,6039978;297,2085977;300,2452;307,0403973;309,5104042;307,863271;311,6556912;316,8495799;325,0852039;310,4420342;314,1473731;318,58809;312,9895136;306,4207132;311,660506;312,0187998;300,4742221;297,0086612;296,9531736;303,1994312;300,3297901;306,6391721;298,7804271;294,6925067;277,6293959;..
Sweden;Total;Residential (PJ);34. Sweden;11. Total;10. Residential (PJ);425,4565954;435,3016714;449,7700631;372,1076822;428,1183074;463,5778867;446,8348735;429,220851;440,5241768;408,2123678;409,6310901;367,3549818;337,2340917;369,5309538;415,8449;343,1179315;332,3778684;307,9761974;286,9544504;273,8846048;299,5946885;327,445705;331,7283031;336,1993073;323,8263043;342,7790017;331,4914014;329,1707126;311,4900028;305,3815955;314,262598;306,9388967;308,8936048;299,0891952;319,6039039;306,1275619;295,1215867;290,7301695;302,6846055;346,6672242;321,5282535;337,0983514;322,0546054;302,5946312;310,2096081;320,6012332;322,6662844;313,6034199;308,3102035;301,4677205;..
Sweden;Total;Commercial and public services (PJ);34. Sweden;11. Total;11. Commercial and public services (PJ);37,83679824;38,21560315;41,31280101;41,82119995;46,67200131;51,26640304;53,98440242;56,97039887;60,22209803;56,65300175;58,90922222;61,42739401;65,77333847;92,14503708;107,4310481;188,7456583;184,4228585;177,3690844;164,8274036;167,5817025;162,3492995;182,1515446;184,7271468;188,6686045;202,9782998;213,6114069;190,9284005;191,7627041;202,8549022;184,1401993;200,1766983;199,8488007;200,1749943;190,3922012;171,672449;173,3731983;176,4578023;174,3065867;168,849319;181,2372145;161,6203357;169,2880287;165,6392032;165,7037636;168,3063288;176,4584554;168,0123903;172,5715726;168,5496028;167,8267434;..
Sweden;Total;Other final consumption (PJ);34. Sweden;11. Total;12. Other final consumption (PJ);186,2778203;194,5415209;191,0001245;217,5790446;218,1345534;243,7918709;232,3381426;184,0350101;214,6124247;239,4659519;233,688147;227,434843;203,078695;103,5921083;91,81172174;106,6213502;104,0379021;106,3015164;94,76732621;117,4354904;108,2878851;113,1106516;102,7589058;116,6976716;118,6890686;124,0394598;127,6050601;123,531354;112,4250505;106,234984;123,3725863;143,7025609;125,1923789;126,8142029;134,0832497;132,5109723;136,6335343;129,8967805;103,5158751;117,6482468;108,9314841;103,4855752;116,3640297;111,2393697;101,7754474;119,5112765;131,1658833;117,5911682;123,3304252;96,31152272;..
Switzerland;Coal, peat and oil shale;Production (PJ);35. Switzerland;01. Coal, peat and oil shale;01. Production (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Switzerland;Coal, peat and oil shale;Imports (PJ);35. Switzerland;01. Coal, peat and oil shale;02. Imports (PJ);17,44220461;11,64074426;10,06163402;14,6096167;8,808043302;8,441484775;8,657565523;8,554570243;14,2395287;21,20584474;28,47529347;16,46945187;12,71237247;18,63887998;16,42067565;19,97239671;17,04640548;13,88657727;10,83707544;14,52340211;11,48206035;5,470975296;4,456919776;4,709388002;6,873163924;4,577080936;3,114196268;2,673313668;2,572378294;7,804814846;5,298998299;4,274011044;3,05501585;5,362269221;4,051017889;6,731792435;8,429661252;6,519165797;6,79746658;5,331596724;4,733696563;5,381800643;5,666900789;4,590403333;5,435705693;4,745302373;4,581648734;3,359731154;3,349816812;3,337830004;3,715399814
Switzerland;Coal, peat and oil shale;Exports (PJ);35. Switzerland;01. Coal, peat and oil shale;03. Exports (PJ);-0,534637613;-1,094458828;-0,89766248;-2,292310681;-0,709461634;-0,02867958;0;0;-0,168941567;0;-0,02867958;0;0;-0,17019342;-0,05610312;-0,05735916;-0,393354047;-0,7580327;-0,533616034;-0,364674467;-0,224416667;-0,08415468;0;0;-0,224416667;0;0;0;0;0;0;0;0;0;0;-0,249403489;0;0;0;0;0;0;0;0;0;0;-0,001963609;-0,00094203;-0,004969732;-0,000741064;-0,000255395
Switzerland;Coal, peat and oil shale;Total energy supply (PJ);35. Switzerland;01. Coal, peat and oil shale;04. Total energy supply (PJ);19,18815883;15,16355965;13,77015074;11,88438252;8,887806029;8,462628115;9,311765584;9,018685397;9,302378778;13,71428627;20,14217145;18,08600048;15,74679763;21,3615937;21,29272084;18,47370653;17,10795144;14,60211395;15,07543588;15,04466709;12,67238853;8,789068724;7,31822495;7,402375444;7,959232404;5,95162831;4,600949882;3,795397002;3,964330195;5,677535261;6,039174298;5,525261345;5,645962602;5,389043807;6,149496478;6,15942338;7,289830073;6,574180349;6,140955406;6,20619831;5,861398583;5,285500056;5,397798406;5,896601197;5,414001322;4,77649822;4,595774998;4,25849895;3,803954821;3,663663527;3,697220729
Switzerland;Coal, peat and oil shale;Electricity, CHP and heat plants (PJ);35. Switzerland;01. Coal, peat and oil shale;05. Electricity, CHP and heat plants (PJ);0;0;0;0;0;0;-0,168313547;-0,1402578;-0,308575534;-0,64519844;-0,981821347;-0,86961092;-0,8135078;-1,206233827;-1,290388507;-0,92571404;-0,448833334;-0,364674467;-0,869615107;-0,506992172;-0,109999796;-0,099997531;-0,05599845;-0,083999768;-0,05599845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Coal, peat and oil shale;Oil refineries, transformation (PJ);35. Switzerland;01. Coal, peat and oil shale;06. Oil refineries, transformation (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Coal, peat and oil shale;Total final consumption (PJ);35. Switzerland;01. Coal, peat and oil shale;07. Total final consumption (PJ);21,28999942;17,712764;17,4694858;15,87950663;10,23795692;9,457127093;9,69065005;9,357221671;9,622907626;13,67299186;19,62745044;17,66909149;15,38599177;20,5891584;20,466728;18,01598881;17,17481882;14,74233407;14,5676231;14,74357337;12,7761793;8,874856256;7,451118169;7,498219669;8,09212981;6,149626268;4,798947841;3,966398474;4,101129698;5,766634552;6,119276155;5,605363202;5,735061893;5,496142151;6,256594822;6,29316652;7,375328716;6,628181695;6,140955406;6,20619831;5,861398583;5,285500056;5,397798406;5,896601197;5,414001322;4,77649822;4,595749877;4,258524071;3,803954821;3,663663527;..
Switzerland;Coal, peat and oil shale;Industry (PJ);35. Switzerland;01. Coal, peat and oil shale;08. Industry (PJ);5,334339078;4,653167652;4,772746847;5,589825988;4,18312399;4,503966847;4,933574395;4,725046634;5,357052468;9,417494844;16,41023796;14,50194058;12,54939709;17,81758473;17,8508656;15,5474599;15,06485584;13,14995168;13,24706032;12,83355939;10,90801658;7,196158796;5,877714542;6,093125402;6,747325463;5,016351618;3,462688753;2,878102616;2,930416682;4,649437213;5,215861012;4,440963881;4,758168409;4,374389574;4,366233688;5,787200113;6,90496267;6,189802801;5,72954369;5,798198837;5,555397931;4,979499404;5,091797754;5,692603554;5,210003678;4,572500576;4,495739785;4,158513979;3,70394473;3,563653435;..
Switzerland;Coal, peat and oil shale;Transport (PJ);35. Switzerland;01. Coal, peat and oil shale;09. Transport (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Coal, peat and oil shale;Residential (PJ);35. Switzerland;01. Coal, peat and oil shale;10. Residential (PJ);15,95566034;13,05960054;12,69673896;10,28968483;6,05483293;4,953164432;4,757075654;4,211393263;4,237803598;4,227441268;3,189160922;3,039047395;2,708491162;2,384717544;2,27428232;2,066612854;1,755236351;1,297991736;1,060997922;0,537568373;0,60792336;0,483571213;0,434376313;0,406324753;0,289931713;0,338075726;0,50399861;0,365398783;0,343581368;0,34427219;0,24859125;0,269663414;0,275173243;0,553834091;1,32670481;0,469063951;0,444269722;0,421275816;0,411407528;0,407999473;0,306000652;0,306000652;0,306000652;0,20400183;0,20400183;0,20400183;0,100010092;0,100010092;0,100010092;0,100010092;..
Switzerland;Coal, peat and oil shale;Commercial and public services (PJ);35. Switzerland;01. Coal, peat and oil shale;11. Commercial and public services (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02805156;0,02805156;0,02805156;0,02805156;0,02805156;0,02805156;0,02805156;0,02805156;0,02805156;0,027838033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Coal, peat and oil shale;Other final consumption (PJ);35. Switzerland;01. Coal, peat and oil shale;12. Other final consumption (PJ);0;0;0;0;0;0;0;0,420781774;0,02805156;0,02805156;0,02805156;0,12810352;0,12810352;0,386851946;0,341584265;0,401916053;0,35472663;0,294394842;0,259564853;1,344389854;1,232183614;1,167078874;1,110975754;0,970713767;1,026816887;0,767147364;0,804204731;0,694845515;0,799289428;0,772929335;0,654823894;0,89473172;0,701724427;0,567922673;0,56366051;0,036898268;0,026100511;0,017098891;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Crude, NGL and feedstocks;Production (PJ);35. Switzerland;02. Crude, NGL and feedstocks;01. Production (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,041323716;0;0;0;0;0;0;0;0;0;0;0
Switzerland;Crude, NGL and feedstocks;Imports (PJ);35. Switzerland;02. Crude, NGL and feedstocks;02. Imports (PJ);232,0360734;232,0375011;267,3851002;259,5518737;203,4372735;210,5352016;198,7647;183,7105247;200,4656755;199,3745996;172,6202233;175,4735484;186,1486993;182,3425255;181,8043501;185,6618247;180,7712237;170,9658009;132,3511496;135,0690988;201,6959248;186,4849999;205,9262759;210,7057258;201,2836255;230,0239769;215,4191499;219,1022988;220,0831739;200,8846234;212,122652;210,7251986;200,230549;225,5086261;210,5869756;240,2630768;203,9393504;221,7048262;208,5938746;196,2324732;192,3830748;149,2193481;213,2156245;214,9303745;123,3066735;129,8849486;124,8694259;132,9171003;120,5090705;123,4815059;101,0787346
Switzerland;Crude, NGL and feedstocks;Exports (PJ);35. Switzerland;02. Crude, NGL and feedstocks;03. Exports (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,691600745;0;0;0;0;0
Switzerland;Crude, NGL and feedstocks;Total energy supply (PJ);35. Switzerland;02. Crude, NGL and feedstocks;04. Total energy supply (PJ);231,4309259;232,988449;267,4283247;257,6067492;202,918575;212,4803261;198,7214755;185,0495513;199,8985232;198,7713487;173,8728008;175,353852;186,4897519;182,3933491;181,1179744;186,4028255;179,7637498;172,8658;132,6518247;132,6190504;203,2914515;185,4380989;206,7836488;210,6321009;202,0578736;228,5148992;215,0139765;219,3326732;220,6018765;201,102651;211,9891768;210,8135484;199,2363766;225,9841001;210,8088006;239,0584758;205,8768758;220,7933012;209,8545242;196,276175;191,9014253;149,1305252;213,1277519;214,4549005;124,1236731;129,8436249;125,086499;132,6530514;120,1779658;123,78978;101,6691739
Switzerland;Crude, NGL and feedstocks;Electricity, CHP and heat plants (PJ);35. Switzerland;02. Crude, NGL and feedstocks;05. Electricity, CHP and heat plants (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Crude, NGL and feedstocks;Oil refineries, transformation (PJ);35. Switzerland;02. Crude, NGL and feedstocks;06. Oil refineries, transformation (PJ);-231,4309259;-232,988449;-267,4283247;-257,5635247;-202,918575;-212,4803261;-198,7214755;-185,0495513;-199,8985232;-198,7713487;-173,8728008;-175,353852;-186,4897519;-182,3933491;-181,1179744;-185,7501746;-179,8435502;-172,9484516;-132,6499239;-132,6190504;-203,2914515;-185,4380989;-206,7836488;-210,7974;-202,0578736;-228,5148992;-215,0139765;-219,3326732;-220,6018765;-201,102651;-212,775776;-212,9543765;-199,7612506;-225,9408755;-210,8501243;-239,056575;-205,7942242;-220,8346249;-210,0255257;-196,4048981;-191,8563;-149,2150734;-213,1277519;-214,4549005;-124,1692757;-129,9281731;-125,086499;-132,6530514;-120,1779658;-123,78978;..
Switzerland;Crude, NGL and feedstocks;Total final consumption (PJ);35. Switzerland;02. Crude, NGL and feedstocks;07. Total final consumption (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Crude, NGL and feedstocks;Industry (PJ);35. Switzerland;02. Crude, NGL and feedstocks;08. Industry (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Crude, NGL and feedstocks;Transport (PJ);35. Switzerland;02. Crude, NGL and feedstocks;09. Transport (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Crude, NGL and feedstocks;Residential (PJ);35. Switzerland;02. Crude, NGL and feedstocks;10. Residential (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Crude, NGL and feedstocks;Commercial and public services (PJ);35. Switzerland;02. Crude, NGL and feedstocks;11. Commercial and public services (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Crude, NGL and feedstocks;Other final consumption (PJ);35. Switzerland;02. Crude, NGL and feedstocks;12. Other final consumption (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Switzerland;Oil products;Production (PJ);35. Switzerland;03. Oil products;01. Production (PJ);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Switzerland;Oil products;Imports (PJ);35. Switzerland;03. Oil products;02. Imports (PJ);349,029802;364,7025979;370,6171982;336,8410014;338,8505984;361,0398011;387,2649993;402,5230006;371,9650003;363,7591988;334,9328003;305,5412005;355,1725996;347,522801;348,4120019;397,5200007;338,9490008;363,7034013;386,7061997;423,9531992;374,3462009;391,6355999;326,3855988;346,352;320,7223992;324,7746019;353,1558013;365,7394003;325,6072015;332,6698014;378,0967991;354,016599;343,7104014;319,5238021;347,2657985;328,0556003;298,4302013;330,4826003;354,5945993;312,0652021;300,3122014;352,9881995;318,8426013;267,4036017;337,733602;330,1227993;329,7083982;294,1911416;348,8018265;270,3101913;259,3642004
Switzerland;Oil products;Exports (PJ);35. Switzerland;03. Oil products;03. Exports (PJ);-5,794401409;-5,384400646;-9,47379893;-7,921199513;-5,99780034;-3,758000504;-4,713001211;-2,198601724;-1,593998496;-2,035601226;-2,035199293;-2,741198443;-10,83360039;-15,93179977;-14,51299792;-9,252798692;-6,803198309;-6,688798186;-2,296999897;-6,658799764;-22,11199805;-19,0782009;-25,07719866;-24,78799964;-18,36199852;-27,05000208;-21,20999804;-19,39200156;-22,79999814;-26,63400163;-23,14300173;-25,54800014;-26,91239871;-24,90239976;-20,06119874;-22,59479889;-22,40419901;-26,17720082;-20,92460063;-16,59259822;-18,13679892;-12,75959957;-23,74860142;-21,44640152;-17,49039887;-19,0709996;-15,63779848;-17,98885416;-18,77595581;-18,69324557;-14,95081159
Switzerland;Oil products;Total energy supply (PJ);35. Switzerland;03. Oil products;04. Total energy supply (PJ);316,0032015;325,4669982;337,4575998;282,2758019;307,3787996;319,3226012;333,976799;362,0115992;324,5727982;325,0402;308,3122006;279,097401;311,7631998;296,879398;306,4593993;337,1141985;307,9468018;324,167001;334,4879989;380,4836017;314,6044;336,3429983;284,8194001;287,2393998;261,9363987;243,4431984;282,976802;280,5527997;265,1561986;260,4745984;298,9661996;269,8496014;270,4594004;244,6422016;269,0342012;252,0559987;231,801801;243,6141999;272,2247982;236,9829995;225,5481997;269,1450006;235,5736012;179,2349988;266,468999;236,4558018;246,0203245;217,643446;243,7861978;214,0735835;228,5746658
Switzerland;Oil products;Electricity, CHP and heat plants (PJ);35. Switzerland;03. Oil products;05. Electricity, CHP and heat plants (PJ);-16,69339962;-21,17870171;-18,26990148;-14,97100034;-17,27199863;-18,40159727;-16,66979863;-13,83850025;-13,25200074;-4,980202787;-3,647498292;-4,273701221;-4,388503277;-3,868502717;-4,591303495;-5,584002149;-5,504000774;-4,645803071;-4,478000314;-5,410999386;-8,162195908;-9,437001145;-3,629197789;-3,657194921;-3,907599055;-3,324001003;-3,504803774;-7,803001962;-3,176998268;-1,963998572;-1,913597874;-1,705798616;-2,038799941;-1,540600049;-1,809200016;-1,686606325;-1,138001548;-0,757199527;-0,716549886;-0,577887257;-0,455662004;-0,811686542;-0,68065645;-0,749491628;-0,661325994;-0,442092586;-0,498928396;-0,39375598;-0,462612092;-0,357636456;..
Switzerland;Oil products;Oil refineries, transformation (PJ);35. Switzerland;03. Oil products;06. Oil refineries, transformation (PJ);221,7906012;222,6901017;258,0025986;249,435401;196,6094987;206,5719014;193,4248009;180,2910019;194,6909981;194,3448;170,4796003;171,971801;183,3920014;178,7611996;178,1124005;182,3170991;177,5043013;170,1588998;130,3605984;130,2686981;200,2789986;181,939098;202,8635982;206,9610979;198,2990986;224,427699;212,4230004;217,3495996;218,7844997;199,0032011;210,1375017;210,8211014;197,5103013;223,7533018;208,5034983;236,5607984;203,8731989;219,0931004;207,7806012;194,559901;190,1399004;147,5557985;211,9356988;212,8303007;121,9172002;129,2833012;123,8201008;132,0763406;118,8538359;123,6842392;..
Switzerland;Oil products;Total final consumption (PJ);35. Switzerland;03. Oil products;07. Total final consumption (PJ);507,6256017;512,6476014;561,2532009;502,0837984;475,0540018;496,6153979;500,2997987;518,5576003;495,8617991;504,1978016;464,2293988;437,7109989;480,872;461,4148016;503,3192016;504,1204002;481,1473993;483,5267996;475,301002;471,2615983;495,8604007;497,3674016;469,4223999;457,7624005;463,5556003;469,284202;460,9801992;474,5332015;481,0233989;465,318599;478,7874006;458,5416017;470,045199;469,7492006;469,791998;464,0925993;440,9637992;453,6916;442,2266009;450,7653994;409,0050002;418,7572381;425,9955035;381,9061717;378,4040391;378,4688926;365,5188899;354,494384;348,7757888;318,9702359;..
Switzerland;Oil products;Industry (PJ);35. Switzerland;03. Oil products;08. Industry (PJ);111,4419983;110,1990002;122,061;105,1229992;94,37259889;90,43820013;92,77000071;96,02100067;88,32299946;89,24999885;86,26779983;69,10799906;91,57199813;67,80059959;69,8565989;61,23519896;46,87579799;39,5847998;35,09899947;41,35139912;45,19259972;45,64639859;41,39580014;40,01939801;39,72839866;38,3554004;38,91299843;40,48380205;47,7285989;32,92219842;35,6905985;30,35620081;31,03040121;32,20379797;31,14619973;31,36019963;27,3005988;26,72099915;25,54020013;24,92219914;20,10119943;20,40980008;19,95879798;14,0901981;13,82040071;13,88159917;12,39299918;12,04749188;10,65724401;9,669632314;..
